user_id,road_user_type,gender,age,age_group,age_group_id
7451,Driver,Male,69,65_to_74,1
7452,Passenger,Female,28,26_to_39,3
7453,Driver,Male,50,40_to_64,4
7454,Passenger,Female,21,17_to_25,2
7455,Driver,Male,52,40_to_64,4
7456,Pedestrian,Female,44,40_to_64,4
7457,Driver,Female,78,75_or_older,6
7458,Driver,Female,81,75_or_older,6
7459,Motorcycle rider,Male,19,17_to_25,2
7460,Driver,Male,45,40_to_64,4
7461,Driver,Male,16,0_to_16,5
7462,Pedestrian,Male,93,75_or_older,6
7463,Driver,Female,25,17_to_25,2
7464,Motorcycle rider,Male,28,26_to_39,3
7465,Driver,Male,43,40_to_64,4
7466,Driver,Male,42,40_to_64,4
7467,Driver,Male,59,40_to_64,4
7468,Passenger,Female,43,40_to_64,4
7469,Motorcycle rider,Male,66,65_to_74,1
7470,Motorcycle rider,Male,48,40_to_64,4
7471,Passenger,Female,30,26_to_39,3
7472,Driver,Male,86,75_or_older,6
7473,Driver,Male,37,26_to_39,3
7474,Passenger,Female,45,40_to_64,4
7475,Driver,Female,27,26_to_39,3
7476,Motorcycle rider,Male,47,40_to_64,4
7477,Driver,Male,18,17_to_25,2
7478,Driver,Male,35,26_to_39,3
7479,Motorcycle rider,Male,18,17_to_25,2
7480,Driver,Male,34,26_to_39,3
7481,Passenger,Male,35,26_to_39,3
7482,Driver,Male,63,40_to_64,4
7483,Pedestrian,Male,91,75_or_older,6
7484,Driver,Male,50,40_to_64,4
7485,Driver,Female,46,40_to_64,4
7486,Motorcycle rider,Male,49,40_to_64,4
7487,Driver,Male,30,26_to_39,3
7488,Passenger,Male,20,17_to_25,2
7489,Driver,Male,45,40_to_64,4
7490,Passenger,Male,7,0_to_16,5
7491,Pedal cyclist,Male,35,26_to_39,3
7492,Driver,Female,44,40_to_64,4
7493,Driver,Male,75,75_or_older,6
7494,Driver,Male,75,75_or_older,6
7495,Passenger,Female,64,40_to_64,4
7496,Driver,Male,72,65_to_74,1
7497,Passenger,Male,82,75_or_older,6
7498,Driver,Male,59,40_to_64,4
7499,Pedestrian,Male,82,75_or_older,6
7500,Passenger,Female,34,26_to_39,3
7501,Passenger,Male,44,40_to_64,4
7502,Pedal cyclist,Male,24,17_to_25,2
7503,Pedestrian,Male,72,65_to_74,1
7504,Driver,Male,24,17_to_25,2
7505,Driver,Male,27,26_to_39,3
7506,Pedestrian,Male,56,40_to_64,4
7507,Passenger,Female,25,17_to_25,2
7508,Driver,Male,49,40_to_64,4
7509,Passenger,Male,17,17_to_25,2
7510,Passenger,Male,36,26_to_39,3
7511,Driver,Female,18,17_to_25,2
7512,Motorcycle rider,Male,22,17_to_25,2
7513,Driver,Male,43,40_to_64,4
7514,Passenger,Male,67,65_to_74,1
7515,Driver,Female,31,26_to_39,3
7516,Pedestrian,Female,62,40_to_64,4
7517,Motorcycle rider,Male,24,17_to_25,2
7518,Driver,Male,28,26_to_39,3
7519,Passenger,Male,36,26_to_39,3
7520,Motorcycle rider,Male,21,17_to_25,2
7521,Pedestrian,Male,68,65_to_74,1
7522,Driver,Female,85,75_or_older,6
7523,Driver,Male,66,65_to_74,1
7524,Driver,Male,30,26_to_39,3
7525,Pedestrian,Male,47,40_to_64,4
7526,Driver,Male,31,26_to_39,3
7527,Motorcycle rider,Male,42,40_to_64,4
7528,Pedestrian,Male,43,40_to_64,4
7529,Pedestrian,Male,46,40_to_64,4
7530,Passenger,Male,19,17_to_25,2
7531,Driver,Male,53,40_to_64,4
7532,Passenger,Male,29,26_to_39,3
7533,Passenger,Male,39,26_to_39,3
7534,Driver,Female,44,40_to_64,4
7535,Motorcycle rider,Male,60,40_to_64,4
7536,Motorcycle rider,Male,64,40_to_64,4
7537,Motorcycle rider,Male,56,40_to_64,4
7538,Passenger,Female,70,65_to_74,1
7539,Driver,Male,72,65_to_74,1
7540,Motorcycle rider,Male,59,40_to_64,4
7541,Passenger,Female,79,75_or_older,6
7542,Motorcycle rider,Male,33,26_to_39,3
7543,Pedestrian,Male,8,0_to_16,5
7544,Pedestrian,Female,27,26_to_39,3
7545,Driver,Male,45,40_to_64,4
7546,Passenger,Male,48,40_to_64,4
7547,Motorcycle rider,Male,32,26_to_39,3
7548,Driver,Male,20,17_to_25,2
7549,Pedal cyclist,Male,67,65_to_74,1
7550,Driver,Male,38,26_to_39,3
7551,Driver,Male,37,26_to_39,3
7552,Driver,Male,89,75_or_older,6
7553,Driver,Male,80,75_or_older,6
7554,Driver,Male,47,40_to_64,4
7555,Driver,Male,71,65_to_74,1
7556,Passenger,Female,98,75_or_older,6
7557,Pedestrian,Male,69,65_to_74,1
7558,Passenger,Female,2,0_to_16,5
7559,Passenger,Male,59,40_to_64,4
7560,Driver,Male,60,40_to_64,4
7561,Motorcycle rider,Male,49,40_to_64,4
7562,Driver,Male,55,40_to_64,4
7563,Pedal cyclist,Female,47,40_to_64,4
7564,Driver,Male,22,17_to_25,2
7565,Pedal cyclist,Male,54,40_to_64,4
7566,Passenger,Male,74,65_to_74,1
7567,Driver,Male,22,17_to_25,2
7568,Driver,Male,20,17_to_25,2
7569,Driver,Male,84,75_or_older,6
7570,Driver,Male,60,40_to_64,4
7571,Pedestrian,Male,54,40_to_64,4
7572,Driver,Female,35,26_to_39,3
7573,Driver,Male,82,75_or_older,6
7574,Pedal cyclist,Male,61,40_to_64,4
7575,Motorcycle rider,Male,33,26_to_39,3
7576,Driver,Male,43,40_to_64,4
7577,Pedestrian,Male,80,75_or_older,6
7578,Driver,Male,43,40_to_64,4
7579,Pedestrian,Male,42,40_to_64,4
7580,Motorcycle rider,Male,41,40_to_64,4
7581,Pedestrian,Male,47,40_to_64,4
7582,Driver,Male,19,17_to_25,2
7583,Pedestrian,Male,60,40_to_64,4
7584,Driver,Male,41,40_to_64,4
7585,Driver,Male,18,17_to_25,2
7586,Driver,Female,17,17_to_25,2
7587,Driver,Male,34,26_to_39,3
7588,Motorcycle rider,Male,65,65_to_74,1
7589,Motorcycle rider,Male,34,26_to_39,3
7590,Driver,Female,33,26_to_39,3
7591,Passenger,Male,17,17_to_25,2
7592,Passenger,Male,16,0_to_16,5
7593,Motorcycle rider,Male,57,40_to_64,4
7594,Driver,Male,38,26_to_39,3
7595,Driver,Male,46,40_to_64,4
7596,Driver,Female,77,75_or_older,6
7597,Pedestrian,Male,65,65_to_74,1
7598,Driver,Male,53,40_to_64,4
7599,Driver,Male,39,26_to_39,3
7600,Motorcycle rider,Female,73,65_to_74,1
7601,Driver,Male,67,65_to_74,1
7602,Driver,Female,34,26_to_39,3
7603,Motorcycle rider,Male,19,17_to_25,2
7604,Driver,Female,49,40_to_64,4
7605,Driver,Female,40,40_to_64,4
7606,Driver,Male,25,17_to_25,2
7607,Driver,Male,67,65_to_74,1
7608,Driver,Female,53,40_to_64,4
7609,Driver,Male,46,40_to_64,4
7610,Pedestrian,Male,20,17_to_25,2
7611,Passenger,Male,17,17_to_25,2
7612,Driver,Male,26,26_to_39,3
7613,Passenger,Male,23,17_to_25,2
7614,Driver,Male,73,65_to_74,1
7615,Driver,Male,23,17_to_25,2
7616,Driver,Male,68,65_to_74,1
7617,Pedestrian,Male,97,75_or_older,6
7618,Driver,Male,61,40_to_64,4
7619,Passenger,Female,71,65_to_74,1
7620,Passenger,Female,87,75_or_older,6
7621,Pedestrian,Male,68,65_to_74,1
7622,Pedestrian,Male,39,26_to_39,3
7623,Passenger,Male,37,26_to_39,3
7624,Driver,Male,23,17_to_25,2
7625,Passenger,Male,23,17_to_25,2
7626,Passenger,Male,37,26_to_39,3
7627,Pedal cyclist,Male,62,40_to_64,4
7628,Passenger,Male,13,0_to_16,5
7629,Pedestrian,Male,78,75_or_older,6
7630,Pedal cyclist,Male,69,65_to_74,1
7631,Pedestrian,Male,48,40_to_64,4
7632,Motorcycle rider,Male,78,75_or_older,6
7633,Motorcycle rider,Male,58,40_to_64,4
7634,Passenger,Male,62,40_to_64,4
7635,Driver,Male,78,75_or_older,6
7636,Passenger,Female,46,40_to_64,4
7637,Motorcycle rider,Male,48,40_to_64,4
7638,Passenger,Female,62,40_to_64,4
7639,Driver,Male,44,40_to_64,4
7640,Pedal cyclist,Male,68,65_to_74,1
7641,Passenger,Female,48,40_to_64,4
7642,Passenger,Male,24,17_to_25,2
7643,Motorcycle rider,Male,29,26_to_39,3
7644,Pedestrian,Male,47,40_to_64,4
7645,Driver,Male,29,26_to_39,3
7646,Passenger,Male,21,17_to_25,2
7647,Passenger,Female,56,40_to_64,4
7648,Driver,Male,55,40_to_64,4
7649,Driver,Male,60,40_to_64,4
7650,Motorcycle rider,Male,59,40_to_64,4
7651,Driver,Male,69,65_to_74,1
7652,Pedestrian,Male,93,75_or_older,6
7653,Pedestrian,Female,59,40_to_64,4
7654,Motorcycle rider,Male,18,17_to_25,2
7655,Driver,Female,69,65_to_74,1
7656,Driver,Male,18,17_to_25,2
7657,Passenger,Male,37,26_to_39,3
7658,Passenger,Male,26,26_to_39,3
7659,Passenger,Female,34,26_to_39,3
7660,Motorcycle rider,Male,70,65_to_74,1
7661,Driver,Male,29,26_to_39,3
7662,Motorcycle rider,Male,44,40_to_64,4
7663,Driver,Male,42,40_to_64,4
7664,Driver,Male,72,65_to_74,1
7665,Pedal cyclist,Female,19,17_to_25,2
7666,Motorcycle rider,Male,32,26_to_39,3
7667,Motorcycle rider,Male,57,40_to_64,4
7668,Driver,Female,33,26_to_39,3
7669,Pedestrian,Female,83,75_or_older,6
7670,Driver,Female,48,40_to_64,4
7671,Motorcycle rider,Male,70,65_to_74,1
7672,Driver,Female,20,17_to_25,2
7673,Passenger,Male,63,40_to_64,4
7674,Pedestrian,Male,76,75_or_older,6
7675,Pedestrian,Male,70,65_to_74,1
7676,Driver,Female,21,17_to_25,2
7677,Pedal cyclist,Male,18,17_to_25,2
7678,Driver,Male,36,26_to_39,3
7679,Pedestrian,Male,61,40_to_64,4
7680,Driver,Male,69,65_to_74,1
7681,Driver,Male,34,26_to_39,3
7682,Motorcycle rider,Male,46,40_to_64,4
7683,Driver,Female,44,40_to_64,4
7684,Driver,Male,69,65_to_74,1
7685,Driver,Male,43,40_to_64,4
7686,Motorcycle rider,Male,22,17_to_25,2
7687,Driver,Male,83,75_or_older,6
7688,Driver,Male,32,26_to_39,3
7689,Pedestrian,Female,39,26_to_39,3
7690,Motorcycle rider,Male,52,40_to_64,4
7691,Pedestrian,Male,41,40_to_64,4
7692,Pedestrian,Male,62,40_to_64,4
7693,Driver,Male,71,65_to_74,1
7694,Driver,Male,19,17_to_25,2
7695,Driver,Male,19,17_to_25,2
7696,Driver,Female,77,75_or_older,6
7697,Driver,Male,26,26_to_39,3
7698,Passenger,Male,42,40_to_64,4
7699,Driver,Male,53,40_to_64,4
7700,Pedestrian,Female,89,75_or_older,6
7701,Passenger,Male,66,65_to_74,1
7702,Driver,Female,40,40_to_64,4
7703,Driver,Male,44,40_to_64,4
7704,Motorcycle rider,Male,40,40_to_64,4
7705,Motorcycle rider,Male,29,26_to_39,3
7706,Driver,Female,49,40_to_64,4
7707,Pedestrian,Female,86,75_or_older,6
7708,Passenger,Male,20,17_to_25,2
7709,Driver,Male,19,17_to_25,2
7710,Driver,Male,20,17_to_25,2
7711,Driver,Male,39,26_to_39,3
7712,Passenger,Male,31,26_to_39,3
7713,Passenger,Female,22,17_to_25,2
7714,Driver,Male,64,40_to_64,4
7715,Driver,Male,69,65_to_74,1
7716,Passenger,Female,61,40_to_64,4
7717,Pedestrian,Male,23,17_to_25,2
7718,Driver,Male,22,17_to_25,2
7719,Motorcycle rider,Male,42,40_to_64,4
7720,Motorcycle rider,Male,44,40_to_64,4
7721,Driver,Male,34,26_to_39,3
7722,Driver,Female,67,65_to_74,1
7723,Driver,Male,22,17_to_25,2
7724,Driver,Male,30,26_to_39,3
7725,Pedestrian,Male,81,75_or_older,6
7726,Motorcycle rider,Male,46,40_to_64,4
7727,Motorcycle rider,Male,31,26_to_39,3
7728,Driver,Male,24,17_to_25,2
7729,Motorcycle rider,Male,20,17_to_25,2
7730,Pedestrian,Female,19,17_to_25,2
7731,Motorcycle rider,Male,24,17_to_25,2
7732,Driver,Male,53,40_to_64,4
7733,Driver,Male,32,26_to_39,3
7734,Motorcycle rider,Male,29,26_to_39,3
7735,Driver,Female,77,75_or_older,6
7736,Passenger,Male,32,26_to_39,3
7737,Driver,Female,18,17_to_25,2
7738,Passenger,Female,15,0_to_16,5
7739,Driver,Male,23,17_to_25,2
7740,Passenger,Female,27,26_to_39,3
7741,Motorcycle rider,Male,66,65_to_74,1
7742,Passenger,Male,18,17_to_25,2
7743,Pedal cyclist,Male,51,40_to_64,4
7744,Pedestrian,Female,78,75_or_older,6
7745,Passenger,Female,16,0_to_16,5
7746,Motorcycle rider,Male,64,40_to_64,4
7747,Pedestrian,Male,67,65_to_74,1
7748,Pedestrian,Male,54,40_to_64,4
7749,Driver,Male,42,40_to_64,4
7750,Motorcycle rider,Male,21,17_to_25,2
7751,Passenger,Male,25,17_to_25,2
7752,Passenger,Female,47,40_to_64,4
7753,Passenger,Female,73,65_to_74,1
7754,Passenger,Female,72,65_to_74,1
7755,Pedal cyclist,Male,75,75_or_older,6
7756,Driver,Male,70,65_to_74,1
7757,Motorcycle rider,Male,58,40_to_64,4
7758,Passenger,Female,16,0_to_16,5
7759,Driver,Male,69,65_to_74,1
7760,Pedestrian,Male,79,75_or_older,6
7761,Driver,Male,38,26_to_39,3
7762,Passenger,Male,40,40_to_64,4
7763,Driver,Male,21,17_to_25,2
7764,Driver,Male,55,40_to_64,4
7765,Passenger,Male,5,0_to_16,5
7766,Passenger,Male,41,40_to_64,4
7767,Motorcycle rider,Male,87,75_or_older,6
7768,Driver,Male,48,40_to_64,4
7769,Driver,Female,18,17_to_25,2
7770,Driver,Female,86,75_or_older,6
7771,Passenger,Male,87,75_or_older,6
7772,Driver,Female,64,40_to_64,4
7773,Driver,Male,56,40_to_64,4
7774,Driver,Male,21,17_to_25,2
7775,Passenger,Male,21,17_to_25,2
7776,Driver,Male,29,26_to_39,3
7777,Driver,Male,39,26_to_39,3
7778,Driver,Male,52,40_to_64,4
7779,Passenger,Female,75,75_or_older,6
7780,Driver,Male,79,75_or_older,6
7781,Driver,Male,70,65_to_74,1
7782,Driver,Female,60,40_to_64,4
7783,Driver,Male,47,40_to_64,4
7784,Pedal cyclist,Male,51,40_to_64,4
7785,Motorcycle rider,Male,43,40_to_64,4
7786,Passenger,Male,38,26_to_39,3
7787,Passenger,Female,87,75_or_older,6
7788,Passenger,Female,38,26_to_39,3
7789,Pedestrian,Male,20,17_to_25,2
7790,Pedestrian,Male,34,26_to_39,3
7791,Driver,Male,20,17_to_25,2
7792,Driver,Female,75,75_or_older,6
7793,Motorcycle rider,Male,60,40_to_64,4
7794,Driver,Female,55,40_to_64,4
7795,Motorcycle rider,Male,22,17_to_25,2
7796,Driver,Male,18,17_to_25,2
7797,Pedestrian,Male,82,75_or_older,6
7798,Driver,Female,85,75_or_older,6
7799,Pedestrian,Female,26,26_to_39,3
7800,Driver,Male,19,17_to_25,2
7801,Driver,Male,26,26_to_39,3
7802,Passenger,Female,21,17_to_25,2
7803,Passenger,Female,19,17_to_25,2
7804,Driver,Male,44,40_to_64,4
7805,Driver,Male,32,26_to_39,3
7806,Motorcycle rider,Male,48,40_to_64,4
7807,Driver,Male,24,17_to_25,2
7808,Driver,Male,28,26_to_39,3
7809,Passenger,Female,46,40_to_64,4
7810,Driver,Male,79,75_or_older,6
7811,Driver,Male,27,26_to_39,3
7812,Passenger,Female,19,17_to_25,2
7813,Driver,Male,21,17_to_25,2
7814,Pedestrian,Female,23,17_to_25,2
7815,Driver,Male,23,17_to_25,2
7816,Driver,Female,40,40_to_64,4
7817,Passenger,Male,76,75_or_older,6
7818,Passenger,Female,81,75_or_older,6
7819,Driver,Male,81,75_or_older,6
7820,Driver,Male,77,75_or_older,6
7821,Motorcycle rider,Male,37,26_to_39,3
7822,Pedal cyclist,Male,53,40_to_64,4
7823,Driver,Male,37,26_to_39,3
7824,Motorcycle rider,Male,17,17_to_25,2
7825,Motorcycle rider,Male,72,65_to_74,1
7826,Motorcycle rider,Male,28,26_to_39,3
7827,Passenger,Female,46,40_to_64,4
7828,Passenger,Female,64,40_to_64,4
7829,Driver,Female,50,40_to_64,4
7830,Driver,Female,50,40_to_64,4
7831,Driver,Male,34,26_to_39,3
7832,Driver,Female,38,26_to_39,3
7833,Passenger,Male,6,0_to_16,5
7834,Driver,Male,83,75_or_older,6
7835,Driver,Male,29,26_to_39,3
7836,Pedestrian,Male,45,40_to_64,4
7837,Pedestrian,Male,83,75_or_older,6
7838,Driver,Male,45,40_to_64,4
7839,Driver,Female,93,75_or_older,6
7840,Driver,Male,25,17_to_25,2
7841,Driver,Male,35,26_to_39,3
7842,Motorcycle rider,Male,43,40_to_64,4
7843,Pedal cyclist,Male,57,40_to_64,4
7844,Driver,Male,86,75_or_older,6
7845,Driver,Female,81,75_or_older,6
7846,Driver,Male,33,26_to_39,3
7847,Pedestrian,Male,56,40_to_64,4
7848,Passenger,Male,24,17_to_25,2
7849,Driver,Male,62,40_to_64,4
7850,Motorcycle rider,Male,49,40_to_64,4
7851,Driver,Male,54,40_to_64,4
7852,Driver,Female,43,40_to_64,4
7853,Driver,Female,49,40_to_64,4
7854,Motorcycle rider,Male,59,40_to_64,4
7855,Driver,Male,19,17_to_25,2
7856,Passenger,Female,90,75_or_older,6
7857,Pedestrian,Female,95,75_or_older,6
7858,Pedal cyclist,Female,76,75_or_older,6
7859,Driver,Male,69,65_to_74,1
7860,Driver,Male,56,40_to_64,4
7861,Driver,Female,80,75_or_older,6
7862,Passenger,Male,18,17_to_25,2
7863,Passenger,Male,29,26_to_39,3
7864,Driver,Female,77,75_or_older,6
7865,Pedestrian,Male,84,75_or_older,6
7866,Pedestrian,Female,75,75_or_older,6
7867,Driver,Male,72,65_to_74,1
7868,Passenger,Female,76,75_or_older,6
7869,Driver,Male,82,75_or_older,6
7870,Driver,Male,41,40_to_64,4
7871,Motorcycle rider,Male,65,65_to_74,1
7872,Driver,Male,71,65_to_74,1
7873,Driver,Male,72,65_to_74,1
7874,Driver,Male,49,40_to_64,4
7875,Driver,Female,65,65_to_74,1
7876,Driver,Male,48,40_to_64,4
7877,Motorcycle rider,Male,29,26_to_39,3
7878,Driver,Male,66,65_to_74,1
7879,Pedal cyclist,Male,24,17_to_25,2
7880,Driver,Female,40,40_to_64,4
7881,Passenger,Female,14,0_to_16,5
7882,Driver,Female,44,40_to_64,4
7883,Driver,Male,17,17_to_25,2
7884,Passenger,Male,22,17_to_25,2
7885,Pedestrian,Female,79,75_or_older,6
7886,Driver,Female,82,75_or_older,6
7887,Driver,Male,45,40_to_64,4
7888,Pedestrian,Female,83,75_or_older,6
7889,Passenger,Female,28,26_to_39,3
7890,Driver,Male,49,40_to_64,4
7891,Pedestrian,Female,68,65_to_74,1
7892,Motorcycle rider,Male,21,17_to_25,2
7893,Driver,Male,55,40_to_64,4
7894,Driver,Male,23,17_to_25,2
7895,Pedestrian,Male,58,40_to_64,4
7896,Driver,Male,18,17_to_25,2
7897,Driver,Male,59,40_to_64,4
7898,Driver,Male,34,26_to_39,3
7899,Passenger,Male,31,26_to_39,3
7900,Pedal cyclist,Female,42,40_to_64,4
7901,Driver,Male,83,75_or_older,6
7902,Driver,Male,82,75_or_older,6
7903,Passenger,Female,65,65_to_74,1
7904,Driver,Male,82,75_or_older,6
7905,Pedal cyclist,Male,70,65_to_74,1
7906,Driver,Female,36,26_to_39,3
7907,Driver,Male,33,26_to_39,3
7908,Motorcycle rider,Male,40,40_to_64,4
7909,Driver,Male,27,26_to_39,3
7910,Passenger,Male,22,17_to_25,2
7911,Driver,Male,25,17_to_25,2
7912,Pedestrian,Male,65,65_to_74,1
7913,Driver,Male,39,26_to_39,3
7914,Passenger,Female,16,0_to_16,5
7915,Passenger,Female,34,26_to_39,3
7916,Driver,Male,79,75_or_older,6
7917,Passenger,Female,39,26_to_39,3
7918,Driver,Male,41,40_to_64,4
7919,Passenger,Male,28,26_to_39,3
7920,Passenger,Male,21,17_to_25,2
7921,Pedestrian,Male,82,75_or_older,6
7922,Driver,Male,31,26_to_39,3
7923,Driver,Female,28,26_to_39,3
7924,Driver,Male,55,40_to_64,4
7925,Pedestrian,Male,35,26_to_39,3
7926,Driver,Male,27,26_to_39,3
7927,Driver,Male,32,26_to_39,3
7928,Driver,Male,18,17_to_25,2
7929,Driver,Male,21,17_to_25,2
7930,Driver,Male,52,40_to_64,4
7931,Passenger,Male,54,40_to_64,4
7932,Driver,Male,29,26_to_39,3
7933,Driver,Male,17,17_to_25,2
7934,Driver,Female,19,17_to_25,2
7935,Driver,Female,67,65_to_74,1
7936,Passenger,Male,18,17_to_25,2
7937,Pedal cyclist,Male,48,40_to_64,4
7938,Motorcycle rider,Male,29,26_to_39,3
7939,Driver,Female,85,75_or_older,6
7940,Motorcycle rider,Male,61,40_to_64,4
7941,Driver,Male,51,40_to_64,4
7942,Motorcycle rider,Male,31,26_to_39,3
7943,Passenger,Female,33,26_to_39,3
7944,Motorcycle rider,Male,67,65_to_74,1
7945,Driver,Male,22,17_to_25,2
7946,Passenger,Male,26,26_to_39,3
7947,Driver,Female,75,75_or_older,6
7948,Motorcycle rider,Male,17,17_to_25,2
7949,Passenger,Female,57,40_to_64,4
7950,Pedestrian,Female,69,65_to_74,1
7951,Driver,Male,50,40_to_64,4
7952,Passenger,Male,20,17_to_25,2
7953,Driver,Male,32,26_to_39,3
7954,Motorcycle rider,Male,51,40_to_64,4
7955,Motorcycle rider,Male,45,40_to_64,4
7956,Driver,Female,25,17_to_25,2
7957,Pedestrian,Female,74,65_to_74,1
7958,Driver,Male,58,40_to_64,4
7959,Passenger,Female,98,75_or_older,6
7960,Motorcycle rider,Male,61,40_to_64,4
7961,Driver,Male,25,17_to_25,2
7962,Pedestrian,Female,39,26_to_39,3
7963,Driver,Male,55,40_to_64,4
7964,Driver,Female,83,75_or_older,6
7965,Driver,Male,84,75_or_older,6
7966,Passenger,Female,16,0_to_16,5
7967,Passenger,Female,27,26_to_39,3
7968,Driver,Male,35,26_to_39,3
7969,Pedestrian,Male,72,65_to_74,1
7970,Pedestrian,Male,71,65_to_74,1
7971,Driver,Male,65,65_to_74,1
7972,Driver,Male,87,75_or_older,6
7973,Motorcycle rider,Male,64,40_to_64,4
7974,Driver,Male,76,75_or_older,6
7975,Motorcycle rider,Male,21,17_to_25,2
7976,Pedestrian,Male,67,65_to_74,1
7977,Pedestrian,Female,78,75_or_older,6
7978,Passenger,Female,84,75_or_older,6
7979,Pedestrian,Female,66,65_to_74,1
7980,Pedestrian,Male,94,75_or_older,6
7981,Driver,Male,47,40_to_64,4
7982,Passenger,Male,0,0_to_16,5
7983,Passenger,Female,4,0_to_16,5
7984,Driver,Female,38,26_to_39,3
7985,Pedestrian,Male,43,40_to_64,4
7986,Driver,Female,80,75_or_older,6
7987,Passenger,Male,96,75_or_older,6
7988,Driver,Female,64,40_to_64,4
7989,Driver,Male,21,17_to_25,2
7990,Pedestrian,Male,3,0_to_16,5
7991,Driver,Female,77,75_or_older,6
7992,Passenger,Female,71,65_to_74,1
7993,Driver,Male,24,17_to_25,2
7994,Passenger,Male,48,40_to_64,4
7995,Passenger,Male,41,40_to_64,4
7996,Passenger,Female,28,26_to_39,3
7997,Driver,Female,51,40_to_64,4
7998,Pedestrian,Male,74,65_to_74,1
7999,Pedestrian,Male,64,40_to_64,4
8000,Driver,Male,26,26_to_39,3
8001,Driver,Male,30,26_to_39,3
8002,Pedestrian,Female,56,40_to_64,4
8003,Passenger,Female,45,40_to_64,4
8004,Driver,Male,46,40_to_64,4
8005,Driver,Male,84,75_or_older,6
8006,Pedestrian,Male,22,17_to_25,2
8007,Motorcycle rider,Male,37,26_to_39,3
8008,Driver,Male,84,75_or_older,6
8009,Driver,Male,66,65_to_74,1
8010,Pedestrian,Male,44,40_to_64,4
8011,Driver,Male,51,40_to_64,4
8012,Driver,Female,47,40_to_64,4
8013,Driver,Male,22,17_to_25,2
8014,Driver,Male,40,40_to_64,4
8015,Driver,Male,70,65_to_74,1
8016,Driver,Male,34,26_to_39,3
8017,Driver,Male,46,40_to_64,4
8018,Pedestrian,Female,19,17_to_25,2
8019,Pedestrian,Male,77,75_or_older,6
8020,Driver,Male,36,26_to_39,3
8021,Passenger,Male,42,40_to_64,4
8022,Driver,Male,30,26_to_39,3
8023,Passenger,Male,44,40_to_64,4
8024,Passenger,Male,30,26_to_39,3
8025,Motorcycle rider,Male,57,40_to_64,4
8026,Motorcycle rider,Male,21,17_to_25,2
8027,Driver,Male,63,40_to_64,4
8028,Motorcycle rider,Male,58,40_to_64,4
8029,Pedestrian,Female,59,40_to_64,4
8030,Motorcycle rider,Male,48,40_to_64,4
8031,Motorcycle rider,Female,35,26_to_39,3
8032,Motorcycle rider,Female,34,26_to_39,3
8033,Pedal cyclist,Male,45,40_to_64,4
8034,Motorcycle rider,Male,26,26_to_39,3
8035,Passenger,Male,23,17_to_25,2
8036,Pedestrian,Male,67,65_to_74,1
8037,Driver,Male,21,17_to_25,2
8038,Motorcycle rider,Male,30,26_to_39,3
8039,Driver,Male,25,17_to_25,2
8040,Passenger,Male,18,17_to_25,2
8041,Motorcycle rider,Male,55,40_to_64,4
8042,Motorcycle rider,Male,62,40_to_64,4
8043,Passenger,Male,78,75_or_older,6
8044,Motorcycle rider,Male,6,0_to_16,5
8045,Driver,Male,74,65_to_74,1
8046,Driver,Male,21,17_to_25,2
8047,Passenger,Female,25,17_to_25,2
8048,Driver,Male,50,40_to_64,4
8049,Pedestrian,Male,30,26_to_39,3
8050,Driver,Male,42,40_to_64,4
8051,Motorcycle rider,Male,17,17_to_25,2
8052,Driver,Male,30,26_to_39,3
8053,Driver,Male,22,17_to_25,2
8054,Motorcycle rider,Male,31,26_to_39,3
8055,Passenger,Female,18,17_to_25,2
8056,Driver,Male,26,26_to_39,3
8057,Driver,Male,36,26_to_39,3
8058,Motorcycle rider,Male,35,26_to_39,3
8059,Driver,Male,63,40_to_64,4
8060,Driver,Female,55,40_to_64,4
8061,Passenger,Female,65,65_to_74,1
8062,Driver,Male,66,65_to_74,1
8063,Passenger,Male,47,40_to_64,4
8064,Motorcycle rider,Female,65,65_to_74,1
8065,Passenger,Female,83,75_or_older,6
8066,Driver,Male,36,26_to_39,3
8067,Driver,Male,26,26_to_39,3
8068,Driver,Female,19,17_to_25,2
8069,Passenger,Male,21,17_to_25,2
8070,Driver,Female,42,40_to_64,4
8071,Pedestrian,Female,32,26_to_39,3
8072,Passenger,Female,80,75_or_older,6
8073,Passenger,Female,95,75_or_older,6
8074,Passenger,Female,91,75_or_older,6
8075,Motorcycle rider,Male,70,65_to_74,1
8076,Pedestrian,Male,79,75_or_older,6
8077,Pedestrian,Male,66,65_to_74,1
8078,Pedestrian,Female,60,40_to_64,4
8079,Pedestrian,Male,35,26_to_39,3
8080,Driver,Female,31,26_to_39,3
8081,Pedestrian,Female,27,26_to_39,3
8082,Driver,Male,57,40_to_64,4
8083,Driver,Female,60,40_to_64,4
8084,Driver,Female,93,75_or_older,6
8085,Pedestrian,Male,80,75_or_older,6
8086,Driver,Male,34,26_to_39,3
8087,Driver,Male,80,75_or_older,6
8088,Driver,Male,80,75_or_older,6
8089,Pedestrian,Female,93,75_or_older,6
8090,Motorcycle rider,Male,33,26_to_39,3
8091,Pedestrian,Female,58,40_to_64,4
8092,Motorcycle rider,Male,23,17_to_25,2
8093,Pedestrian,Male,44,40_to_64,4
8094,Driver,Male,24,17_to_25,2
8095,Driver,Male,22,17_to_25,2
8096,Driver,Male,36,26_to_39,3
8097,Motorcycle rider,Male,48,40_to_64,4
8098,Driver,Female,62,40_to_64,4
