vehicle_id,crash_id,bus_flag,heavy_rigid_flag,articulated_flag,State,vehicle_type
7174,20171224,False,False,False,NSW,Other
7175,20173005,False,False,False,QLD,Other
7176,20171282,False,False,False,NSW,Other
7177,20171164,False,False,True,NSW,Articulated Truck
7178,20172143,False,False,False,VIC,Other
7179,20174073,False,False,False,SA,Other
7180,20173173,False,False,False,QLD,Other
7181,20173038,False,False,False,QLD,Other
7182,20173003,False,False,False,QLD,Other
7183,20172184,False,False,False,VIC,Other
7184,20173069,False,False,False,QLD,Other
7185,20171254,False,False,False,NSW,Other
7186,20175028,False,False,False,WA,Other
7187,20175102,False,False,False,WA,Other
7188,20172063,False,False,False,VIC,Other
7189,20171168,False,False,False,NSW,Other
7190,20172188,False,False,False,VIC,Other
7191,20172193,False,False,False,VIC,Other
7192,20173203,False,False,False,QLD,Other
7193,20175066,False,False,False,WA,Other
7194,20173052,False,False,False,QLD,Other
7195,20171252,False,True,False,NSW,Heavy Rigid Truck
7196,20174040,False,False,False,SA,Other
7197,20172171,False,False,False,VIC,Other
7198,20173073,False,False,False,QLD,Other
7199,20172109,False,False,False,VIC,Other
7200,20175034,False,False,False,WA,Other
7201,20171250,False,False,False,NSW,Other
7202,20172082,False,False,False,VIC,Other
7203,20171086,False,False,False,NSW,Other
7204,20171161,False,False,False,NSW,Other
7205,20171047,False,False,False,NSW,Other
7206,20171065,False,False,False,NSW,Other
7207,20171281,False,True,False,NSW,Heavy Rigid Truck
7208,20174028,False,False,False,SA,Other
7209,20173014,False,False,False,QLD,Other
7210,20174003,False,False,False,SA,Other
7211,20176017,False,False,False,TAS,Other
7212,20173055,False,False,False,QLD,Other
7213,20174087,False,False,False,SA,Other
7214,20171082,False,False,False,NSW,Other
7215,20171147,False,False,False,NSW,Other
7216,20171170,False,False,False,NSW,Other
7217,20173096,False,False,False,QLD,Other
7218,20171319,False,False,False,NSW,Other
7219,20172191,False,False,False,VIC,Other
7220,20171150,False,False,False,NSW,Other
7221,20173152,False,False,False,QLD,Other
7222,20172168,False,False,False,VIC,Other
7223,20171068,False,False,False,NSW,Other
7224,20172066,False,False,False,VIC,Other
7225,20173099,True,False,False,QLD,Bus
7226,20172111,False,False,False,VIC,Other
7227,20174030,False,False,False,SA,Other
7228,20172217,True,False,False,VIC,Bus
7229,20173194,False,False,False,QLD,Other
7230,20171228,False,False,False,NSW,Other
7231,20174093,False,False,False,SA,Other
7232,20172061,False,False,False,VIC,Other
7233,20171341,False,False,False,NSW,Other
7234,20171124,False,False,False,NSW,Other
7235,20174059,False,False,False,SA,Other
7236,20174055,False,False,False,SA,Other
7237,20171214,False,False,False,NSW,Other
7238,20172018,False,False,False,VIC,Other
7239,20173095,False,False,False,QLD,Other
7240,20171322,False,False,False,NSW,Other
7241,20175100,False,False,False,WA,Other
7242,20171111,False,False,True,NSW,Articulated Truck
7243,20173008,False,False,False,QLD,Other
7244,20171218,False,False,False,NSW,Other
7245,20171181,False,False,False,NSW,Other
7246,20171321,False,False,False,NSW,Other
7247,20171078,False,False,False,NSW,Other
7248,20172201,False,False,False,VIC,Other
7249,20175141,False,False,False,WA,Other
7250,20175094,True,False,False,WA,Bus
7251,20173160,False,False,True,QLD,Articulated Truck
7252,20174013,False,False,False,SA,Other
7253,20173049,False,False,True,QLD,Articulated Truck
7254,20172211,False,False,False,VIC,Other
7255,20171183,False,False,False,NSW,Other
7256,20171346,False,False,False,NSW,Other
7257,20172139,False,False,True,VIC,Articulated Truck
7258,20175138,False,True,False,WA,Heavy Rigid Truck
7259,20171034,False,False,False,NSW,Other
7260,20171012,False,False,True,NSW,Articulated Truck
7261,20174085,False,False,False,SA,Other
7262,20171067,False,False,False,NSW,Other
7263,20171247,False,False,False,NSW,Other
7264,20175047,False,False,False,WA,Other
7265,20176009,False,False,False,TAS,Other
7266,20171316,False,False,False,NSW,Other
7267,20173104,False,False,False,QLD,Other
7268,20172223,False,False,False,VIC,Other
7269,20172181,False,False,False,VIC,Other
7270,20174072,False,False,False,SA,Other
7271,20174048,False,False,False,SA,Other
7272,20171337,False,False,False,NSW,Other
7273,20171093,False,False,False,NSW,Other
7274,20173142,False,False,False,QLD,Other
7275,20172025,False,False,True,VIC,Articulated Truck
7276,20175057,False,False,False,WA,Other
7277,20172083,False,False,False,VIC,Other
7278,20172123,False,False,True,VIC,Articulated Truck
7279,20174050,False,False,False,SA,Other
7280,20175041,False,False,False,WA,Other
7281,20171142,False,False,True,NSW,Articulated Truck
7282,20171134,False,False,True,NSW,Articulated Truck
7283,20174057,False,False,False,SA,Other
7284,20171040,False,False,False,NSW,Other
7285,20171213,False,False,False,NSW,Other
7286,20171216,False,False,False,NSW,Other
7287,20172040,False,False,False,VIC,Other
7288,20171298,False,False,False,NSW,Other
7289,20174014,False,False,False,SA,Other
7290,20172070,False,False,False,VIC,Other
7291,20171335,False,False,False,NSW,Other
7292,20173199,False,False,False,QLD,Other
7293,20174064,False,True,False,SA,Heavy Rigid Truck
7294,20171307,False,False,False,NSW,Other
7295,20175016,False,False,False,WA,Other
7296,20171230,False,False,False,NSW,Other
7297,20172182,False,False,False,VIC,Other
7298,20172185,True,False,False,VIC,Bus
7299,20172121,False,False,False,VIC,Other
7300,20172005,False,False,False,VIC,Other
7301,20174066,False,False,False,SA,Other
7302,20176024,False,False,False,TAS,Other
7303,20171229,False,True,False,NSW,Heavy Rigid Truck
7304,20171071,False,False,False,NSW,Other
7305,20172126,False,True,False,VIC,Heavy Rigid Truck
7306,20172238,False,False,False,VIC,Other
7307,20173093,False,False,False,QLD,Other
7308,20171219,False,False,True,NSW,Articulated Truck
7309,20174043,False,False,False,SA,Other
7310,20171289,False,False,False,NSW,Other
7311,20173146,False,False,False,QLD,Other
7312,20175133,False,False,False,WA,Other
7313,20171318,False,True,False,NSW,Heavy Rigid Truck
7314,20172144,False,True,False,VIC,Heavy Rigid Truck
7315,20175015,False,False,False,WA,Other
7316,20172233,False,False,False,VIC,Other
7317,20174076,False,False,True,SA,Articulated Truck
7318,20173084,False,False,False,QLD,Other
7319,20176007,False,False,False,TAS,Other
7320,20171087,False,False,False,NSW,Other
7321,20171171,False,False,False,NSW,Other
7322,20171144,False,False,True,NSW,Articulated Truck
7323,20173220,False,False,False,QLD,Other
7324,20171227,False,False,False,NSW,Other
7325,20172212,False,False,False,VIC,Other
7326,20175127,False,False,False,WA,Other
7327,20171090,False,False,False,NSW,Other
7328,20171157,False,False,True,NSW,Articulated Truck
7329,20173174,False,False,False,QLD,Other
7330,20177006,False,False,False,NT,Other
7331,20173180,False,False,False,QLD,Other
7332,20174037,False,False,False,SA,Other
7333,20171041,False,False,False,NSW,Other
7334,20177023,False,False,False,NT,Other
7335,20173089,False,False,False,QLD,Other
7336,20171001,False,False,False,NSW,Other
7337,20171085,False,False,False,NSW,Other
7338,20171113,False,False,False,NSW,Other
7339,20173070,False,False,False,QLD,Other
7340,20172222,False,False,False,VIC,Other
7341,20175009,False,False,False,WA,Other
7342,20173043,False,False,False,QLD,Other
7343,20177019,False,False,False,NT,Other
7344,20171350,False,False,False,NSW,Other
7345,20172113,False,False,False,VIC,Other
7346,20174015,False,False,False,SA,Other
7347,20173144,False,False,False,QLD,Other
7348,20172106,False,False,False,VIC,Other
7349,20171314,False,False,False,NSW,Other
7350,20173165,False,False,False,QLD,Other
7351,20172216,False,False,False,VIC,Other
7352,20175074,False,False,False,WA,Other
7353,20171125,False,True,False,NSW,Heavy Rigid Truck
7354,20173207,False,False,False,QLD,Other
7355,20172189,False,False,False,VIC,Other
7356,20172186,False,True,False,VIC,Heavy Rigid Truck
7357,20171333,False,False,False,NSW,Other
7358,20171148,False,False,False,NSW,Other
7359,20173079,False,False,False,QLD,Other
7360,20174004,False,False,False,SA,Other
7361,20172084,False,True,True,VIC,Heavy Rigid Truck
7362,20173037,False,True,False,QLD,Heavy Rigid Truck
7363,20171110,False,False,False,NSW,Other
7364,20171132,False,False,False,NSW,Other
7365,20175031,False,False,False,WA,Other
7366,20172207,False,False,False,VIC,Other
7367,20171173,False,False,False,NSW,Other
7368,20173045,False,False,False,QLD,Other
7369,20171056,False,True,False,NSW,Heavy Rigid Truck
7370,20174005,False,False,False,SA,Other
7371,20175081,False,False,False,WA,Other
7372,20171239,False,False,False,NSW,Other
7373,20173153,False,False,False,QLD,Other
7374,20173154,False,False,False,QLD,Other
7375,20171050,False,False,False,NSW,Other
7376,20171245,False,False,False,NSW,Other
7377,20171189,False,False,False,NSW,Other
7378,20172049,False,False,False,VIC,Other
7379,20172122,False,False,False,VIC,Other
7380,20174075,False,False,False,SA,Other
7381,20172010,False,False,False,VIC,Other
7382,20173017,False,False,False,QLD,Other
7383,20171037,False,False,False,NSW,Other
7384,20171145,False,False,True,NSW,Articulated Truck
7385,20175104,False,False,False,WA,Other
7386,20174027,False,False,True,SA,Articulated Truck
7387,20171060,False,False,False,NSW,Other
7388,20171294,False,False,True,NSW,Articulated Truck
7389,20175113,False,False,False,WA,Other
7390,20173110,False,False,False,QLD,Other
7391,20173126,False,True,False,QLD,Heavy Rigid Truck
7392,20176029,False,False,True,TAS,Articulated Truck
7393,20171297,False,False,False,NSW,Other
7394,20173056,False,False,False,QLD,Other
7395,20177010,False,False,False,NT,Other
7396,20171039,False,True,False,NSW,Heavy Rigid Truck
7397,20172014,False,False,True,VIC,Articulated Truck
7398,20175011,False,False,True,WA,Articulated Truck
7399,20172009,False,False,False,VIC,Other
7400,20173185,False,False,False,QLD,Other
7401,20172065,False,False,False,VIC,Other
7402,20175147,False,False,False,WA,Other
7403,20174002,False,False,False,SA,Other
7404,20174025,False,False,True,SA,Articulated Truck
7405,20174009,False,False,False,SA,Other
7406,20175111,False,False,False,WA,Other
7407,20171109,False,False,False,NSW,Other
7408,20175006,False,False,False,WA,Other
7409,20173016,False,False,False,QLD,Other
7410,20171310,False,False,False,NSW,Other
7411,20173129,False,True,False,QLD,Heavy Rigid Truck
7412,20173041,False,False,False,QLD,Other
7413,20173090,True,False,False,QLD,Bus
7414,20171184,False,False,False,NSW,Other
7415,20173023,True,False,True,QLD,Bus
7416,20171269,True,False,False,NSW,Bus
7417,20173012,False,False,False,QLD,Other
7418,20175063,False,True,True,WA,Heavy Rigid Truck
7419,20171051,False,False,False,NSW,Other
7420,20173113,False,False,False,QLD,Other
7421,20171253,False,False,False,NSW,Other
7422,20174018,False,False,False,SA,Other
7423,20173026,False,False,False,QLD,Other
7424,20174082,False,False,False,SA,Other
7425,20171007,False,False,False,NSW,Other
7426,20173009,False,False,False,QLD,Other
7427,20171296,False,False,False,NSW,Other
7428,20172232,False,False,False,VIC,Other
7429,20173085,False,False,True,QLD,Articulated Truck
7430,20173119,False,False,False,QLD,Other
7431,20171226,False,False,False,NSW,Other
7432,20176014,False,False,False,TAS,Other
7433,20172007,False,False,False,VIC,Other
7434,20171305,False,False,False,NSW,Other
7435,20171286,False,False,False,NSW,Other
7436,20171342,False,False,True,NSW,Articulated Truck
7437,20177003,False,False,False,NT,Other
7438,20171328,False,False,False,NSW,Other
7439,20172024,False,False,False,VIC,Other
7440,20171149,False,False,False,NSW,Other
7441,20176026,False,True,False,TAS,Heavy Rigid Truck
7442,20172071,False,False,False,VIC,Other
7443,20174020,False,False,False,SA,Other
7444,20173116,False,False,False,QLD,Other
7445,20174010,False,False,False,SA,Other
7446,20171202,False,False,False,NSW,Other
7447,20171200,False,False,True,NSW,Articulated Truck
7448,20175091,False,True,False,WA,Heavy Rigid Truck
7449,20176016,True,False,False,TAS,Bus
7450,20171246,False,False,True,NSW,Articulated Truck
7451,20175061,False,False,False,WA,Other
7452,20171244,False,False,False,NSW,Other
7453,20171063,False,False,False,NSW,Other
7454,20172133,False,False,False,VIC,Other
7455,20173138,False,False,False,QLD,Other
7456,20172127,False,False,False,VIC,Other
7457,20173065,False,False,False,QLD,Other
7458,20176022,False,False,False,TAS,Other
7459,20177011,True,False,False,NT,Bus
7460,20172176,True,False,False,VIC,Bus
7461,20173195,False,False,False,QLD,Other
7462,20175143,False,False,False,WA,Other
7463,20171158,False,False,False,NSW,Other
7464,20171117,False,False,False,NSW,Other
7465,20174024,False,False,False,SA,Other
7466,20173183,False,False,False,QLD,Other
7467,20173081,False,False,False,QLD,Other
7468,20172094,False,False,False,VIC,Other
7469,20171143,False,False,False,NSW,Other
7470,20171070,False,True,False,NSW,Heavy Rigid Truck
7471,20173082,True,True,False,QLD,Bus
7472,20171235,False,False,False,NSW,Other
7473,20172050,False,False,False,VIC,Other
7474,20171262,False,False,False,NSW,Other
7475,20172078,False,False,False,VIC,Other
7476,20173100,False,False,False,QLD,Other
7477,20171017,False,False,False,NSW,Other
7478,20173226,False,False,False,QLD,Other
7479,20177002,False,False,False,NT,Other
7480,20172042,False,False,False,VIC,Other
7481,20171345,False,False,False,NSW,Other
7482,20177025,False,False,False,NT,Other
7483,20171118,False,False,False,NSW,Other
7484,20171166,True,False,False,NSW,Bus
7485,20175152,False,True,False,WA,Heavy Rigid Truck
7486,20172155,False,False,False,VIC,Other
7487,20172074,False,False,False,VIC,Other
7488,20171240,False,False,False,NSW,Other
7489,20173125,False,False,False,QLD,Other
7490,20176003,False,False,False,TAS,Other
7491,20173172,False,False,False,QLD,Other
7492,20172199,False,False,False,VIC,Other
7493,20171054,False,False,True,NSW,Articulated Truck
7494,20171196,False,False,True,NSW,Articulated Truck
7495,20175060,False,False,False,WA,Other
7496,20172081,False,True,False,VIC,Heavy Rigid Truck
7497,20173078,False,False,False,QLD,Other
7498,20172196,False,False,False,VIC,Other
7499,20172051,False,False,False,VIC,Other
7500,20172141,False,False,False,VIC,Other
7501,20173021,False,False,False,QLD,Other
7502,20172237,False,False,False,VIC,Other
7503,20172148,False,False,False,VIC,Other
7504,20175110,False,False,False,WA,Other
7505,20173163,False,False,False,QLD,Other
7506,20173027,False,False,False,QLD,Other
7507,20171162,False,False,True,NSW,Articulated Truck
7508,20173158,False,False,False,QLD,Other
7509,20171194,False,False,False,NSW,Other
7510,20171057,False,False,False,NSW,Other
7511,20171106,False,False,False,NSW,Other
7512,20176004,False,False,False,TAS,Other
7513,20172206,False,False,False,VIC,Other
7514,20173029,False,False,False,QLD,Other
7515,20171081,False,False,False,NSW,Other
7516,20171128,False,False,False,NSW,Other
7517,20173098,False,False,False,QLD,Other
7518,20171094,True,False,False,NSW,Bus
7519,20171221,False,False,False,NSW,Other
7520,20172095,False,False,False,VIC,Other
7521,20174033,False,False,False,SA,Other
7522,20171101,False,False,False,NSW,Other
7523,20173189,False,False,False,QLD,Other
7524,20174063,False,False,False,SA,Other
7525,20172197,False,False,False,VIC,Other
7526,20173219,False,False,False,QLD,Other
7527,20176018,False,False,False,TAS,Other
7528,20172118,False,False,False,VIC,Other
7529,20171332,False,False,False,NSW,Other
7530,20173074,False,False,True,QLD,Articulated Truck
7531,20171308,False,False,False,NSW,Other
7532,20173156,False,True,False,QLD,Heavy Rigid Truck
7533,20171129,False,False,False,NSW,Other
7534,20172153,False,False,False,VIC,Other
7535,20173108,False,False,False,QLD,Other
7536,20171220,False,True,True,NSW,Heavy Rigid Truck
7537,20173066,False,True,False,QLD,Heavy Rigid Truck
7538,20174054,False,False,False,SA,Other
7539,20171267,False,False,False,NSW,Other
7540,20172202,False,False,False,VIC,Other
7541,20171174,False,False,False,NSW,Other
7542,20173077,False,False,False,QLD,Other
7543,20172208,False,False,False,VIC,Other
7544,20173178,False,True,False,QLD,Heavy Rigid Truck
7545,20173177,False,False,False,QLD,Other
7546,20176033,False,False,False,TAS,Other
7547,20172158,False,False,False,VIC,Other
7548,20171177,False,False,True,NSW,Articulated Truck
7549,20174008,False,False,False,SA,Other
7550,20173210,False,False,False,QLD,Other
7551,20171284,False,False,False,NSW,Other
7552,20173006,False,False,False,QLD,Other
7553,20171140,False,False,False,NSW,Other
7554,20171155,False,False,False,NSW,Other
7555,20171233,False,False,False,NSW,Other
7556,20171268,False,False,False,NSW,Other
7557,20173201,False,False,False,QLD,Other
7558,20171295,False,False,False,NSW,Other
7559,20171201,False,False,False,NSW,Other
7560,20171137,False,True,False,NSW,Heavy Rigid Truck
7561,20178004,False,False,False,ACT,Other
7562,20174017,False,False,False,SA,Other
7563,20173208,False,False,False,QLD,Other
7564,20173223,False,False,False,QLD,Other
7565,20171172,False,False,False,NSW,Other
7566,20172129,False,False,False,VIC,Other
7567,20175099,False,False,False,WA,Other
7568,20173044,False,False,False,QLD,Other
7569,20175096,False,False,False,WA,Other
7570,20172115,False,False,False,VIC,Other
7571,20173155,False,False,False,QLD,Other
7572,20172091,False,False,False,VIC,Other
7573,20172072,False,False,True,VIC,Articulated Truck
7574,20172033,False,True,False,VIC,Heavy Rigid Truck
7575,20172031,False,False,False,VIC,Other
7576,20175080,False,False,False,WA,Other
7577,20175005,False,False,False,WA,Other
7578,20172213,False,True,False,VIC,Heavy Rigid Truck
7579,20172165,False,False,False,VIC,Other
7580,20172038,False,False,False,VIC,Other
7581,20172135,False,False,False,VIC,Other
7582,20175071,False,False,False,WA,Other
7583,20173147,False,False,False,QLD,Other
7584,20171002,False,False,False,NSW,Other
7585,20174016,False,False,False,SA,Other
7586,20173135,False,False,False,QLD,Other
7587,20172105,True,False,False,VIC,Bus
7588,20175049,False,False,False,WA,Other
7589,20175069,False,False,False,WA,Other
7590,20171126,False,False,False,NSW,Other
7591,20172130,False,False,False,VIC,Other
7592,20177005,False,False,False,NT,Other
7593,20171167,False,False,False,NSW,Other
7594,20175116,False,False,False,WA,Other
7595,20171222,False,False,False,NSW,Other
7596,20171016,False,False,False,NSW,Other
7597,20171059,False,False,False,NSW,Other
7598,20172178,False,False,False,VIC,Other
7599,20171270,False,False,False,NSW,Other
7600,20175025,False,False,False,WA,Other
7601,20171027,False,False,False,NSW,Other
7602,20175114,False,False,False,WA,Other
7603,20175092,False,False,False,WA,Other
7604,20175136,True,False,False,WA,Bus
7605,20173046,False,False,False,QLD,Other
7606,20173227,False,False,False,QLD,Other
7607,20171095,False,False,False,NSW,Other
7608,20175085,False,False,False,WA,Other
7609,20177022,False,False,False,NT,Other
7610,20172192,False,False,False,VIC,Other
7611,20171036,False,False,False,NSW,Other
7612,20173205,False,False,False,QLD,Other
7613,20173034,False,False,False,QLD,Other
7614,20171076,False,False,True,NSW,Articulated Truck
7615,20172029,False,False,False,VIC,Other
7616,20172209,False,False,False,VIC,Other
7617,20176025,False,False,False,TAS,Other
7618,20172086,False,False,True,VIC,Articulated Truck
7619,20172150,False,False,False,VIC,Other
7620,20171263,False,False,False,NSW,Other
7621,20171285,False,False,False,NSW,Other
7622,20175108,False,False,False,WA,Other
7623,20171102,False,False,False,NSW,Other
7624,20177026,False,False,False,NT,Other
7625,20171290,False,False,False,NSW,Other
7626,20173002,False,False,False,QLD,Other
7627,20175135,False,True,False,WA,Heavy Rigid Truck
7628,20172085,False,False,False,VIC,Other
7629,20172032,False,False,False,VIC,Other
7630,20171325,False,False,False,NSW,Other
7631,20171045,False,False,True,NSW,Articulated Truck
7632,20172075,False,False,False,VIC,Other
7633,20171021,False,False,True,NSW,Articulated Truck
7634,20175030,False,False,False,WA,Other
7635,20174080,False,False,False,SA,Other
7636,20174029,False,True,False,SA,Heavy Rigid Truck
7637,20172227,False,False,False,VIC,Other
7638,20172159,False,False,False,VIC,Other
7639,20172096,False,False,False,VIC,Other
7640,20171260,False,False,False,NSW,Other
7641,20171300,False,False,False,NSW,Other
7642,20173025,False,False,False,QLD,Other
7643,20174077,False,False,False,SA,Other
7644,20174047,False,False,False,SA,Other
7645,20171004,False,False,False,NSW,Other
7646,20171265,False,True,False,NSW,Heavy Rigid Truck
7647,20171075,True,False,False,NSW,Bus
7648,20171258,False,False,False,NSW,Other
7649,20171031,False,False,False,NSW,Other
7650,20173057,False,False,False,QLD,Other
7651,20171255,False,True,False,NSW,Heavy Rigid Truck
7652,20172058,False,False,False,VIC,Other
7653,20174036,False,False,False,SA,Other
7654,20171014,False,True,False,NSW,Heavy Rigid Truck
7655,20172016,False,False,False,VIC,Other
7656,20171304,False,False,False,NSW,Other
7657,20172117,False,False,False,VIC,Other
7658,20174044,False,False,False,SA,Other
7659,20175103,False,False,False,WA,Other
7660,20172062,False,False,False,VIC,Other
7661,20172219,False,False,False,VIC,Other
7662,20171098,False,False,True,NSW,Articulated Truck
7663,20178001,False,False,False,ACT,Other
7664,20172119,False,False,True,VIC,Articulated Truck
7665,20171023,True,False,False,NSW,Bus
7666,20172228,False,False,True,VIC,Articulated Truck
7667,20171238,False,False,False,NSW,Other
7668,20175120,False,False,True,WA,Articulated Truck
7669,20173112,False,True,False,QLD,Heavy Rigid Truck
7670,20175125,False,False,False,WA,Other
7671,20172152,False,False,False,VIC,Other
7672,20173221,False,False,False,QLD,Other
7673,20171231,False,False,False,NSW,Other
7674,20172164,False,False,False,VIC,Other
7675,20172221,False,False,True,VIC,Articulated Truck
7676,20174089,False,False,False,SA,Other
7677,20177017,False,False,False,NT,Other
7678,20173136,False,False,False,QLD,Other
7679,20171044,False,True,False,NSW,Heavy Rigid Truck
7680,20173001,False,False,False,QLD,Other
7681,20173164,False,False,False,QLD,Other
7682,20175105,False,False,False,WA,Other
7683,20171187,False,False,False,NSW,Other
7684,20171092,False,False,False,NSW,Other
7685,20173192,False,False,True,QLD,Articulated Truck
7686,20172240,False,False,False,VIC,Other
7687,20173167,False,False,False,QLD,Other
7688,20174092,False,False,False,SA,Other
7689,20173187,False,False,False,QLD,Other
7690,20172035,False,False,False,VIC,Other
7691,20174011,False,False,False,SA,Other
7692,20172177,False,False,False,VIC,Other
7693,20173168,False,False,False,QLD,Other
7694,20171329,False,False,False,NSW,Other
7695,20172205,False,False,False,VIC,Other
7696,20171259,False,False,False,NSW,Other
7697,20176020,False,False,False,TAS,Other
7698,20171104,False,False,False,NSW,Other
7699,20171299,False,False,False,NSW,Other
7700,20172110,False,False,False,VIC,Other
7701,20172210,False,False,False,VIC,Other
7702,20173111,False,False,False,QLD,Other
7703,20171205,False,False,False,NSW,Other
7704,20171241,False,False,False,NSW,Other
7705,20175042,False,False,False,WA,Other
7706,20173033,False,False,False,QLD,Other
7707,20175112,False,False,False,WA,Other
7708,20172142,False,False,True,VIC,Articulated Truck
7709,20171138,False,False,False,NSW,Other
7710,20173087,True,False,False,QLD,Bus
7711,20176005,False,False,False,TAS,Other
7712,20172108,False,False,False,VIC,Other
7713,20171108,False,False,True,NSW,Articulated Truck
7714,20174091,False,False,True,SA,Articulated Truck
7715,20175109,False,False,False,WA,Other
7716,20172015,False,True,False,VIC,Heavy Rigid Truck
7717,20173088,False,False,True,QLD,Articulated Truck
7718,20171215,False,False,False,NSW,Other
7719,20171293,False,False,False,NSW,Other
7720,20175077,False,False,False,WA,Other
7721,20174062,False,False,False,SA,Other
7722,20175106,False,False,False,WA,Other
7723,20177018,False,False,False,NT,Other
7724,20172114,False,False,False,VIC,Other
7725,20176034,False,False,False,TAS,Other
7726,20171141,False,False,False,NSW,Other
7727,20175018,False,False,False,WA,Other
7728,20172162,False,False,False,VIC,Other
7729,20172131,False,False,False,VIC,Other
7730,20171291,False,False,False,NSW,Other
7731,20174081,False,False,False,SA,Other
7732,20172030,False,False,False,VIC,Other
7733,20175148,False,False,False,WA,Other
7734,20175137,False,False,False,WA,Other
7735,20174079,False,False,False,SA,Other
7736,20171015,False,False,False,NSW,Other
7737,20173071,False,False,False,QLD,Other
7738,20175115,False,False,False,WA,Other
7739,20171099,False,False,False,NSW,Other
7740,20171217,False,False,False,NSW,Other
7741,20171317,False,False,False,NSW,Other
7742,20175039,False,False,False,WA,Other
7743,20171301,False,False,True,NSW,Articulated Truck
7744,20171033,False,False,False,NSW,Other
7745,20174065,False,False,False,SA,Other
7746,20171210,False,False,True,NSW,Articulated Truck
7747,20173106,False,False,False,QLD,Other
7748,20172055,False,False,False,VIC,Other
7749,20171303,False,False,False,NSW,Other
7750,20175023,False,False,False,WA,Other
7751,20171114,False,True,False,NSW,Heavy Rigid Truck
7752,20175003,False,True,False,WA,Heavy Rigid Truck
7753,20174056,False,False,True,SA,Articulated Truck
7754,20175032,False,False,False,WA,Other
7755,20172179,False,True,False,VIC,Heavy Rigid Truck
7756,20171256,False,False,False,NSW,Other
7757,20173159,False,False,False,QLD,Other
7758,20173067,False,False,False,QLD,Other
7759,20172036,False,False,False,VIC,Other
7760,20173170,True,False,False,QLD,Bus
7761,20172138,False,False,False,VIC,Other
7762,20172097,False,False,False,VIC,Other
7763,20172140,False,False,False,VIC,Other
7764,20173063,False,False,False,QLD,Other
7765,20172214,False,False,False,VIC,Other
7766,20178005,False,False,False,ACT,Other
7767,20176030,False,True,False,TAS,Heavy Rigid Truck
7768,20171348,False,False,False,NSW,Other
7769,20172239,False,False,False,VIC,Other
7770,20174071,False,False,False,SA,Other
7771,20177016,False,False,False,NT,Other
7772,20173206,False,False,False,QLD,Other
7773,20171080,False,False,True,NSW,Articulated Truck
7774,20173151,False,False,False,QLD,Other
7775,20172080,False,False,False,VIC,Other
7776,20175134,False,False,False,WA,Other
7777,20175149,False,False,False,WA,Other
7778,20173198,False,False,False,QLD,Other
7779,20171003,False,False,False,NSW,Other
7780,20177013,False,False,False,NT,Other
7781,20173176,False,False,False,QLD,Other
7782,20173094,False,False,False,QLD,Other
7783,20171013,False,False,False,NSW,Other
7784,20172156,False,False,False,VIC,Other
7785,20171312,False,False,False,NSW,Other
7786,20173051,False,False,False,QLD,Other
7787,20174001,False,False,False,SA,Other
7788,20172060,False,True,False,VIC,Heavy Rigid Truck
7789,20172161,False,False,False,VIC,Other
7790,20171176,False,False,False,NSW,Other
7791,20172021,False,False,False,VIC,Other
7792,20173036,False,False,False,QLD,Other
7793,20171288,False,False,False,NSW,Other
7794,20171153,False,True,False,NSW,Heavy Rigid Truck
7795,20171112,False,False,False,NSW,Other
7796,20171349,False,False,False,NSW,Other
7797,20172112,False,False,False,VIC,Other
7798,20173039,False,False,True,QLD,Articulated Truck
7799,20171190,False,True,False,NSW,Heavy Rigid Truck
7800,20172170,False,False,True,VIC,Articulated Truck
7801,20173032,True,False,False,QLD,Bus
7802,20173224,False,False,False,QLD,Other
7803,20171225,False,False,False,NSW,Other
7804,20174052,False,False,False,SA,Other
7805,20172173,False,False,False,VIC,Other
7806,20173101,False,False,False,QLD,Other
7807,20173064,False,False,True,QLD,Articulated Truck
7808,20171120,False,False,True,NSW,Articulated Truck
7809,20172077,False,False,False,VIC,Other
7810,20172101,False,False,False,VIC,Other
7811,20171251,False,False,True,NSW,Articulated Truck
7812,20174039,False,True,False,SA,Heavy Rigid Truck
7813,20172190,False,False,False,VIC,Other
7814,20171130,False,False,True,NSW,Articulated Truck
7815,20171331,False,False,False,NSW,Other
7816,20174022,False,False,False,SA,Other
7817,20176012,False,False,False,TAS,Other
7818,20172226,False,False,False,VIC,Other
7819,20172047,False,False,False,VIC,Other
7820,20175150,False,False,False,WA,Other
7821,20171178,False,False,False,NSW,Other
7822,20173191,False,False,False,QLD,Other
7823,20173060,False,False,False,QLD,Other
7824,20176019,False,False,False,TAS,Other
7825,20171323,False,False,False,NSW,Other
7826,20173080,False,False,False,QLD,Other
7827,20173166,False,False,False,QLD,Other
7828,20171011,False,False,False,NSW,Other
7829,20175128,False,True,False,WA,Heavy Rigid Truck
7830,20171287,False,True,False,NSW,Heavy Rigid Truck
7831,20173007,False,False,False,QLD,Other
7832,20172098,False,False,False,VIC,Other
7833,20171042,False,False,False,NSW,Other
7834,20175146,False,False,False,WA,Other
7835,20171083,False,True,False,NSW,Heavy Rigid Truck
7836,20171347,False,True,False,NSW,Heavy Rigid Truck
7837,20171062,False,False,False,NSW,Other
7838,20171273,False,False,False,NSW,Other
7839,20172160,False,False,False,VIC,Other
7840,20173013,False,False,False,QLD,Other
7841,20173161,False,False,False,QLD,Other
