crash_id,year,month,weekday,weekday_weekend,day_night,num_fatalities,speed_zone,holiday_flag
20161238,2016,10,Tuesday,Weekday,Day,1,70,None
20164022,2016,10,Tuesday,Weekday,Day,1,110,None
20161277,2016,10,Tuesday,Weekday,Day,1,110,None
20161110,2016,10,Tuesday,Weekday,Day,1,110,None
20161209,2016,10,Tuesday,Weekday,Day,1,100,None
20165071,2016,10,Tuesday,Weekday,Night,1,70,None
20161329,2016,10,Tuesday,Weekday,Night,1,100,None
20165038,2016,10,Tuesday,Weekday,Night,1,80,None
20161081,2016,10,Tuesday,Weekday,Night,1,80,None
20164065,2016,10,Wednesday,Weekday,Day,1,100,None
20165128,2016,10,Wednesday,Weekday,Day,1,80,None
20165086,2016,10,Wednesday,Weekday,Day,1,110,None
20166008,2016,10,Wednesday,Weekday,Day,1,100,None
20161346,2016,10,Wednesday,Weekday,Day,2,100,None
20161051,2016,10,Wednesday,Weekday,Day,1,60,None
20165097,2016,10,Wednesday,Weekday,Night,1,70,None
20161153,2016,10,Wednesday,Weekday,Night,1,70,None
20164023,2016,10,Wednesday,Weekday,Night,1,60,None
20161308,2016,9,Friday,Weekday,Night,1,100,None
20161020,2016,9,Friday,Weekday,Night,1,50,None
20161092,2016,9,Friday,Weekday,Day,1,50,None
20168009,2016,9,Friday,Weekday,Day,1,70,None
20164031,2016,9,Friday,Weekday,Day,1,110,None
20161323,2016,9,Friday,Weekday,Day,1,60,None
20161171,2016,9,Friday,Weekday,Day,1,60,None
20164034,2016,9,Friday,Weekday,Day,1,80,None
20161100,2016,9,Friday,Weekday,Day,1,100,None
20161138,2016,9,Friday,Weekday,Day,1,100,None
20165109,2016,9,Friday,Weekday,Day,1,60,None
20161247,2016,9,Friday,Weekday,Day,1,50,None
20161207,2016,9,Monday,Weekend,Night,1,80,None
20165149,2016,9,Monday,Weekend,Night,1,80,None
20168011,2016,9,Monday,Weekend,Night,1,100,None
20161279,2016,9,Monday,Weekday,Day,1,110,None
20161181,2016,9,Monday,Weekday,Day,1,100,None
20161003,2016,9,Monday,Weekday,Day,2,100,None
20161014,2016,9,Monday,Weekday,Day,1,50,None
20161170,2016,9,Monday,Weekday,Day,1,40,None
20161173,2016,9,Monday,Weekday,Day,1,60,None
20165053,2016,9,Monday,Weekday,Day,1,100,None
20166016,2016,9,Monday,Weekday,Night,1,100,None
20161292,2016,9,Monday,Weekday,Night,1,80,None
20161230,2016,9,Monday,Weekday,Night,1,110,None
20161026,2016,9,Saturday,Weekend,Day,1,60,None
20161278,2016,9,Saturday,Weekend,Day,1,80,None
20165085,2016,9,Saturday,Weekend,Day,1,90,None
20161215,2016,9,Saturday,Weekend,Day,1,40,None
20161343,2016,9,Saturday,Weekend,Day,1,80,None
20165007,2016,9,Saturday,Weekend,Night,2,70,None
20161245,2016,9,Saturday,Weekend,Night,1,60,None
20164035,2016,9,Saturday,Weekend,Night,1,80,None
20161335,2016,9,Sunday,Weekend,Night,1,90,None
20166012,2016,9,Sunday,Weekend,Day,1,100,None
20161198,2016,9,Sunday,Weekend,Day,1,100,None
20166019,2016,9,Sunday,Weekend,Day,1,100,None
20164056,2016,9,Sunday,Weekend,Day,1,110,None
20164060,2016,9,Sunday,Weekend,Night,1,80,None
20161169,2016,9,Thursday,Weekday,Day,1,90,None
20165146,2016,9,Thursday,Weekday,Day,1,70,None
20166025,2016,9,Thursday,Weekday,Night,2,60,None
20164063,2016,9,Tuesday,Weekday,Night,1,100,None
20161218,2016,9,Tuesday,Weekday,Day,1,40,None
20161339,2016,9,Tuesday,Weekday,Day,1,60,None
20165165,2016,9,Tuesday,Weekday,Night,1,70,None
20165102,2016,9,Tuesday,Weekday,Night,1,110,None
20161203,2016,9,Tuesday,Weekday,Night,2,100,None
20165157,2016,9,Tuesday,Weekday,Night,1,90,None
20161149,2016,9,Tuesday,Weekday,Night,1,80,None
20161302,2016,9,Wednesday,Weekday,Day,1,80,None
20164039,2016,9,Wednesday,Weekday,Day,1,50,None
20165010,2016,9,Wednesday,Weekday,Day,1,100,None
20161112,2016,8,Friday,Weekday,Night,1,60,None
20161056,2016,8,Friday,Weekday,Night,1,80,None
20161291,2016,8,Friday,Weekday,Night,1,70,None
20161029,2016,8,Friday,Weekday,Night,1,100,None
20165024,2016,8,Friday,Weekday,Day,1,110,None
20161338,2016,8,Friday,Weekday,Day,1,80,None
20161300,2016,8,Friday,Weekday,Day,1,60,None
20161219,2016,8,Friday,Weekend,Night,1,60,None
20161061,2016,8,Friday,Weekend,Night,1,100,None
20161031,2016,8,Friday,Weekend,Night,1,100,None
20161206,2016,8,Monday,Weekend,Night,1,100,None
20164041,2016,8,Monday,Weekday,Day,1,60,None
20161057,2016,8,Monday,Weekday,Day,1,100,None
20165067,2016,8,Monday,Weekday,Day,1,60,None
20164054,2016,8,Monday,Weekday,Day,1,80,None
20161328,2016,8,Monday,Weekday,Day,1,100,None
20161028,2016,8,Monday,Weekday,Night,1,60,None
20165133,2016,8,Saturday,Weekend,Day,1,70,None
20161353,2016,8,Saturday,Weekend,Day,2,100,None
20167022,2016,8,Saturday,Weekend,Day,1,130,None
20161349,2016,8,Saturday,Weekend,Night,1,100,None
20167024,2016,8,Saturday,Weekend,Night,2,110,None
20161246,2016,8,Saturday,Weekend,Night,1,50,None
20161108,2016,8,Saturday,Weekend,Night,1,100,None
20161176,2016,8,Sunday,Weekend,Night,1,80,None
20165050,2016,8,Sunday,Weekend,Night,1,110,None
20161289,2016,8,Sunday,Weekend,Night,1,60,None
20161080,2016,8,Sunday,Weekend,Night,1,100,None
20164047,2016,8,Sunday,Weekend,Day,1,80,None
20161184,2016,8,Sunday,Weekend,Day,1,100,None
20161268,2016,8,Sunday,Weekend,Day,1,50,None
20161314,2016,8,Sunday,Weekend,Day,1,100,None
20161248,2016,8,Sunday,Weekend,Day,1,110,None
20161091,2016,8,Sunday,Weekend,Day,1,100,None
20165095,2016,8,Sunday,Weekend,Day,1,70,None
20165009,2016,8,Sunday,Weekend,Day,1,100,None
20161088,2016,8,Sunday,Weekend,Night,1,60,None
20165103,2016,8,Sunday,Weekend,Night,3,90,None
20161234,2016,8,Thursday,Weekday,Day,1,90,None
20161205,2016,8,Thursday,Weekday,Day,1,50,None
20165140,2016,8,Thursday,Weekday,Day,1,60,None
20164066,2016,8,Thursday,Weekday,Day,1,100,None
20167011,2016,8,Thursday,Weekday,Night,1,80,None
20165068,2016,8,Thursday,Weekday,Night,1,110,None
20161317,2016,8,Thursday,Weekday,Night,1,60,None
20164005,2016,8,Tuesday,Weekday,Night,1,110,None
20161225,2016,8,Tuesday,Weekday,Night,1,100,None
20165123,2016,8,Tuesday,Weekday,Day,2,110,None
20161052,2016,8,Tuesday,Weekday,Night,1,80,None
20161033,2016,8,Wednesday,Weekday,Day,1,80,None
20161019,2016,8,Wednesday,Weekday,Day,1,60,None
20165028,2016,8,Wednesday,Weekday,Day,1,60,None
20167001,2016,8,Wednesday,Weekday,Day,1,110,None
20161156,2016,8,Wednesday,Weekday,Day,1,80,None
20167033,2016,8,Wednesday,Weekday,Day,1,110,None
20161193,2016,8,Wednesday,Weekday,Day,1,50,None
20164015,2016,8,Wednesday,Weekday,Night,1,80,None
20165099,2016,8,Wednesday,Weekday,Night,1,110,None
20165058,2016,8,Wednesday,Weekday,Night,1,110,None
20161059,2016,7,Friday,Weekday,Night,1,80,None
20161147,2016,7,Friday,Weekday,Night,1,70,None
20161204,2016,7,Friday,Weekday,Day,1,100,None
20164067,2016,7,Friday,Weekday,Day,1,90,None
20165017,2016,7,Friday,Weekday,Day,1,110,None
20164026,2016,7,Friday,Weekday,Day,1,110,None
20165031,2016,7,Friday,Weekday,Day,1,80,None
20161286,2016,7,Friday,Weekday,Day,1,80,None
20166023,2016,7,Friday,Weekend,Night,1,50,None
20165143,2016,7,Friday,Weekend,Night,1,60,None
20165037,2016,7,Friday,Weekend,Night,1,50,None
20161075,2016,7,Friday,Weekend,Night,2,100,None
20165106,2016,7,Friday,Weekend,Night,1,80,None
20161216,2016,7,Friday,Weekend,Night,1,110,None
20165150,2016,7,Friday,Weekend,Night,1,50,None
20166001,2016,7,Friday,Weekend,Night,1,100,None
20167025,2016,7,Monday,Weekend,Night,1,130,None
20161152,2016,7,Saturday,Weekend,Night,1,50,None
20161063,2016,7,Saturday,Weekend,Night,1,100,None
20168006,2016,7,Saturday,Weekend,Night,1,100,None
20165073,2016,7,Saturday,Weekend,Day,1,110,None
20161041,2016,7,Saturday,Weekend,Day,1,100,None
20164033,2016,7,Saturday,Weekend,Day,1,50,None
20161109,2016,7,Saturday,Weekend,Day,1,80,None
20161197,2016,7,Saturday,Weekend,Day,1,40,None
20161192,2016,7,Saturday,Weekend,Day,1,90,None
20161130,2016,7,Saturday,Weekend,Night,1,110,None
20165094,2016,7,Saturday,Weekend,Night,1,110,None
20165046,2016,7,Saturday,Weekend,Night,1,80,None
20161131,2016,7,Sunday,Weekend,Night,1,90,None
20164042,2016,7,Sunday,Weekend,Day,1,100,None
20161280,2016,7,Sunday,Weekend,Day,1,70,None
20161350,2016,7,Sunday,Weekend,Day,1,50,None
20165054,2016,7,Sunday,Weekend,Day,1,110,None
20161034,2016,7,Sunday,Weekend,Day,1,50,None
20165152,2016,7,Sunday,Weekend,Night,1,110,None
20161096,2016,7,Sunday,Weekend,Night,1,50,None
20161128,2016,7,Sunday,Weekend,Night,2,100,None
20165055,2016,7,Sunday,Weekend,Night,1,100,None
20161275,2016,7,Sunday,Weekend,Night,1,40,None
20161102,2016,7,Thursday,Weekday,Night,1,80,None
20161119,2016,7,Thursday,Weekday,Night,2,50,None
20161290,2016,7,Thursday,Weekday,Day,1,60,None
20161162,2016,7,Thursday,Weekday,Day,1,100,None
20165084,2016,7,Thursday,Weekday,Day,1,50,None
20165090,2016,7,Thursday,Weekday,Day,1,100,None
20167028,2016,7,Thursday,Weekday,Night,1,100,None
20167015,2016,7,Tuesday,Weekday,Night,1,110,None
20161307,2016,7,Tuesday,Weekday,Day,1,100,None
20161344,2016,7,Tuesday,Weekday,Day,1,50,None
20165083,2016,7,Tuesday,Weekday,Day,1,110,None
20165144,2016,7,Wednesday,Weekday,Night,1,110,None
20161304,2016,7,Wednesday,Weekday,Night,1,80,None
20165005,2016,7,Wednesday,Weekday,Day,1,110,None
20168005,2016,7,Wednesday,Weekday,Day,1,100,None
20165056,2016,7,Wednesday,Weekday,Night,1,90,None
20161293,2016,6,Friday,Weekday,Night,1,100,None
20161228,2016,6,Friday,Weekday,Day,1,50,None
20161243,2016,6,Friday,Weekday,Day,1,90,None
20161284,2016,6,Friday,Weekday,Day,1,70,None
20161326,2016,6,Friday,Weekday,Day,1,50,None
20164003,2016,6,Friday,Weekend,Night,1,110,None
20165001,2016,6,Friday,Weekend,Night,1,60,None
20161239,2016,6,Friday,Weekend,Night,2,100,None
20165029,2016,6,Monday,Weekday,Night,1,60,None
20161039,2016,6,Saturday,Weekend,Night,1,100,None
20161113,2016,6,Saturday,Weekend,Night,1,70,None
20161258,2016,6,Saturday,Weekend,Day,1,100,None
20161185,2016,6,Saturday,Weekend,Day,1,100,None
20161122,2016,6,Saturday,Weekend,Day,1,60,None
20164051,2016,6,Saturday,Weekend,Night,1,60,None
20161007,2016,6,Saturday,Weekend,Night,1,60,None
20161146,2016,6,Saturday,Weekend,Night,1,60,None
20161240,2016,6,Sunday,Weekend,Night,1,60,None
20164012,2016,6,Sunday,Weekend,Night,1,100,None
20161024,2016,6,Sunday,Weekend,Day,1,100,None
20161269,2016,6,Sunday,Weekend,Day,1,80,None
20161157,2016,6,Sunday,Weekend,Day,1,80,None
20164025,2016,6,Sunday,Weekend,Night,1,50,None
20161067,2016,6,Sunday,Weekend,Night,1,100,None
20161095,2016,6,Sunday,Weekend,Night,1,90,None
20165064,2016,6,Thursday,Weekday,Night,1,110,None
20161044,2016,6,Thursday,Weekday,Night,1,100,None
20161137,2016,6,Thursday,Weekday,Day,1,80,None
20165048,2016,6,Thursday,Weekday,Day,1,80,None
20165051,2016,6,Thursday,Weekday,Day,1,110,None
20161101,2016,6,Thursday,Weekday,Day,1,50,None
20165120,2016,6,Thursday,Weekday,Day,1,50,None
20161064,2016,6,Thursday,Weekday,Day,1,100,None
20161172,2016,6,Thursday,Weekday,Day,1,60,None
20167020,2016,6,Thursday,Weekday,Night,1,70,None
20161325,2016,6,Thursday,Weekday,Night,1,100,None
20161005,2016,6,Tuesday,Weekday,Day,1,50,None
20165042,2016,6,Tuesday,Weekday,Day,1,110,None
20164074,2016,6,Tuesday,Weekday,Day,1,80,None
20161148,2016,6,Tuesday,Weekday,Day,1,50,None
20161140,2016,6,Tuesday,Weekday,Day,2,100,None
20164014,2016,6,Tuesday,Weekday,Day,1,50,None
20166009,2016,6,Tuesday,Weekday,Day,2,100,None
20164007,2016,6,Tuesday,Weekday,Night,1,80,None
20165166,2016,6,Wednesday,Weekday,Night,1,50,None
20161166,2016,6,Wednesday,Weekday,Day,2,100,None
20161123,2016,6,Wednesday,Weekday,Day,1,100,None
20161186,2016,6,Wednesday,Weekday,Night,1,50,None
20161217,2016,5,Friday,Weekday,Night,1,50,None
20161265,2016,5,Friday,Weekday,Day,1,70,None
20165061,2016,5,Friday,Weekday,Day,1,60,None
20161155,2016,5,Friday,Weekday,Day,1,60,None
20161210,2016,5,Friday,Weekday,Day,1,50,None
20167019,2016,5,Friday,Weekend,Night,2,60,None
20165013,2016,5,Friday,Weekend,Night,1,100,None
20161254,2016,5,Friday,Weekend,Night,1,100,None
20161032,2016,5,Friday,Weekend,Night,2,100,None
20161310,2016,5,Monday,Weekend,Night,1,80,None
20161196,2016,5,Monday,Weekday,Day,1,80,None
20161001,2016,5,Monday,Weekday,Day,1,110,None
20166024,2016,5,Monday,Weekday,Day,1,60,None
20164046,2016,5,Monday,Weekday,Day,1,70,None
20161097,2016,5,Monday,Weekday,Night,1,50,None
20164001,2016,5,Monday,Weekday,Night,1,100,None
20164064,2016,5,Monday,Weekday,Night,1,110,None
20161038,2016,5,Saturday,Weekend,Night,1,90,None
20161183,2016,5,Saturday,Weekend,Day,1,80,None
20168007,2016,5,Saturday,Weekend,Day,1,50,None
20165035,2016,5,Saturday,Weekend,Day,1,110,None
20165163,2016,5,Saturday,Weekend,Day,1,80,None
20161319,2016,5,Saturday,Weekend,Night,1,80,None
20161180,2016,5,Saturday,Weekend,Night,1,60,None
20161011,2016,5,Saturday,Weekend,Night,1,100,None
20161224,2016,5,Sunday,Weekend,Night,1,80,None
20161276,2016,5,Sunday,Weekend,Day,1,110,None
20161301,2016,5,Sunday,Weekend,Day,1,100,None
20167039,2016,5,Sunday,Weekend,Day,1,80,None
20161118,2016,5,Sunday,Weekend,Day,1,90,None
20164030,2016,5,Sunday,Weekend,Day,1,50,None
20161021,2016,5,Sunday,Weekend,Day,1,50,None
20167002,2016,5,Sunday,Weekend,Day,1,110,None
20165164,2016,5,Sunday,Weekend,Day,1,70,None
20161318,2016,5,Sunday,Weekend,Night,1,80,None
20165145,2016,5,Sunday,Weekend,Night,1,50,None
20165002,2016,5,Thursday,Weekday,Night,1,110,None
20164050,2016,5,Thursday,Weekday,Day,1,110,None
20165063,2016,5,Thursday,Weekday,Day,1,110,None
20161062,2016,5,Thursday,Weekday,Day,1,110,None
20161060,2016,5,Thursday,Weekday,Day,1,100,None
20161134,2016,5,Thursday,Weekday,Night,1,50,None
20161002,2016,5,Thursday,Weekday,Night,1,50,None
20166003,2016,5,Thursday,Weekday,Night,1,100,None
20161334,2016,5,Tuesday,Weekday,Night,1,100,None
20161065,2016,5,Tuesday,Weekday,Day,1,90,None
20165112,2016,5,Tuesday,Weekday,Day,1,70,None
20161049,2016,5,Tuesday,Weekday,Day,1,50,None
20161299,2016,5,Tuesday,Weekday,Day,1,80,None
20165139,2016,5,Tuesday,Weekday,Night,1,80,None
20164069,2016,5,Wednesday,Weekday,Day,1,50,None
20164072,2016,5,Wednesday,Weekday,Day,1,50,None
20161133,2016,5,Wednesday,Weekday,Day,1,80,None
20168010,2016,5,Wednesday,Weekday,Day,1,40,None
20165100,2016,5,Wednesday,Weekday,Night,2,110,None
20161342,2016,4,Friday,Weekday,Day,1,70,None
20165141,2016,4,Friday,Weekday,Day,1,50,None
20161069,2016,4,Friday,Weekday,Day,1,100,None
20165091,2016,4,Friday,Weekday,Day,1,110,None
20164061,2016,4,Friday,Weekend,Night,1,50,None
20161309,2016,4,Friday,Weekend,Night,1,100,None
20166007,2016,4,Friday,Weekend,Night,1,80,None
20161009,2016,4,Friday,Weekend,Night,1,100,None
20161199,2016,4,Friday,Weekend,Night,1,70,None
20166022,2016,4,Monday,Weekend,Night,1,80,None
20161027,2016,4,Monday,Weekday,Day,1,60,None
20161295,2016,4,Monday,Weekday,Day,1,100,None
20161093,2016,4,Monday,Weekday,Day,2,100,None
20165047,2016,4,Monday,Weekday,Night,1,60,None
20164076,2016,4,Monday,Weekday,Night,1,100,None
20161016,2016,4,Monday,Weekday,Night,1,100,None
20161341,2016,4,Saturday,Weekend,Night,1,50,None
20161098,2016,4,Saturday,Weekend,Night,1,80,None
20167021,2016,4,Saturday,Weekend,Night,1,60,None
20161331,2016,4,Saturday,Weekend,Night,1,100,None
20161068,2016,4,Saturday,Weekend,Night,1,100,None
20161048,2016,4,Saturday,Weekend,Day,3,110,None
20161256,2016,4,Saturday,Weekend,Day,1,80,None
20161263,2016,4,Saturday,Weekend,Day,1,100,None
20161294,2016,4,Saturday,Weekend,Night,1,60,None
20161175,2016,4,Sunday,Weekend,Night,1,60,None
20161315,2016,4,Sunday,Weekend,Day,1,50,None
20161107,2016,4,Sunday,Weekend,Day,1,100,None
20164068,2016,4,Sunday,Weekend,Day,4,110,None
20165135,2016,4,Sunday,Weekend,Day,1,110,None
20165129,2016,4,Sunday,Weekend,Day,2,50,None
20161187,2016,4,Sunday,Weekend,Day,1,100,None
20161040,2016,4,Sunday,Weekend,Day,1,80,None
20161174,2016,4,Sunday,Weekend,Day,1,100,None
20161333,2016,4,Sunday,Weekend,Day,1,80,None
20161103,2016,4,Sunday,Weekend,Day,1,60,None
20161150,2016,4,Thursday,Weekday,Night,1,100,None
20161139,2016,4,Thursday,Weekday,Night,1,60,None
20166033,2016,4,Thursday,Weekday,Day,1,100,None
20161120,2016,4,Thursday,Weekday,Day,1,50,None
20166031,2016,4,Thursday,Weekday,Day,1,80,None
20166015,2016,4,Thursday,Weekday,Day,2,100,None
20161189,2016,4,Thursday,Weekday,Day,1,60,None
20166026,2016,4,Thursday,Weekday,Day,1,90,None
20167030,2016,4,Thursday,Weekday,Night,1,80,None
20161298,2016,4,Tuesday,Weekday,Night,1,50,None
20161006,2016,4,Tuesday,Weekday,Day,1,100,None
20164002,2016,4,Tuesday,Weekday,Day,1,100,None
20161182,2016,4,Tuesday,Weekday,Day,1,110,None
20164032,2016,4,Tuesday,Weekday,Day,1,80,None
20164036,2016,4,Tuesday,Weekday,Day,1,80,None
20167026,2016,4,Tuesday,Weekday,Day,1,110,None
20161332,2016,4,Tuesday,Weekday,Day,1,110,None
20161083,2016,4,Tuesday,Weekday,Day,1,40,None
20161287,2016,4,Tuesday,Weekday,Day,2,110,None
20161321,2016,4,Tuesday,Weekday,Day,1,60,None
20161237,2016,4,Tuesday,Weekday,Day,1,50,None
20161073,2016,4,Tuesday,Weekday,Night,1,40,None
20161126,2016,4,Wednesday,Weekday,Day,1,100,None
20167003,2016,4,Wednesday,Weekday,Day,1,100,None
20165006,2016,4,Wednesday,Weekday,Day,1,110,None
20161154,2016,4,Wednesday,Weekday,Day,1,100,None
20164058,2016,4,Wednesday,Weekday,Night,1,110,None
20161260,2016,3,Friday,Weekday,Day,1,60,None
20161327,2016,3,Friday,Weekday,Day,1,60,None
20165021,2016,3,Friday,Weekday,Day,1,110,Easter
20161337,2016,3,Friday,Weekday,Day,1,100,None
20161127,2016,3,Friday,Weekday,Day,1,60,None
20161313,2016,3,Friday,Weekday,Day,1,100,None
20167004,2016,3,Friday,Weekend,Night,1,110,None
20165116,2016,3,Monday,Weekday,Day,1,60,None
20165142,2016,3,Monday,Weekday,Day,1,80,Easter
20161348,2016,3,Monday,Weekday,Day,1,80,None
20161274,2016,3,Monday,Weekday,Day,1,100,Easter
20161220,2016,3,Monday,Weekday,Day,1,110,None
20164055,2016,3,Monday,Weekday,Day,1,80,Easter
20165161,2016,3,Monday,Weekday,Day,1,110,None
20161345,2016,3,Monday,Weekday,Day,1,80,None
20161306,2016,3,Saturday,Weekend,Night,1,100,None
20167029,2016,3,Saturday,Weekend,Night,1,130,Easter
20164009,2016,3,Saturday,Weekend,Day,1,90,None
20164019,2016,3,Saturday,Weekend,Day,1,50,None
20161105,2016,3,Saturday,Weekend,Day,1,80,None
20165153,2016,3,Saturday,Weekend,Day,1,110,None
20166010,2016,3,Saturday,Weekend,Day,1,100,None
20165137,2016,3,Saturday,Weekend,Day,1,110,None
20161104,2016,3,Saturday,Weekend,Day,1,50,None
20161078,2016,3,Saturday,Weekend,Night,1,50,None
20164040,2016,3,Saturday,Weekend,Night,2,110,None
20165059,2016,3,Saturday,Weekend,Night,3,60,None
20161241,2016,3,Saturday,Weekend,Night,1,80,None
20161008,2016,3,Sunday,Weekend,Night,1,70,None
20165020,2016,3,Sunday,Weekend,Day,1,110,None
20161311,2016,3,Sunday,Weekend,Day,1,100,None
20165015,2016,3,Sunday,Weekend,Day,1,110,None
20166018,2016,3,Sunday,Weekend,Day,1,50,None
20166014,2016,3,Sunday,Weekend,Day,1,110,None
20161036,2016,3,Sunday,Weekend,Day,1,110,None
20161165,2016,3,Sunday,Weekend,Night,1,100,None
20165044,2016,3,Sunday,Weekend,Night,3,90,None
20161282,2016,3,Thursday,Weekday,Night,1,100,Easter
20165093,2016,3,Thursday,Weekday,Day,1,60,Easter
20161201,2016,3,Thursday,Weekday,Day,1,100,None
20164024,2016,3,Thursday,Weekday,Day,2,100,None
20161022,2016,3,Thursday,Weekday,Day,1,100,None
20166017,2016,3,Thursday,Weekday,Night,1,100,None
20161259,2016,3,Tuesday,Weekday,Day,1,50,None
20164027,2016,3,Tuesday,Weekday,Day,1,100,None
20161347,2016,3,Tuesday,Weekday,Day,2,80,None
20165019,2016,3,Tuesday,Weekday,Day,1,110,None
20165155,2016,3,Tuesday,Weekday,Day,1,60,None
20161030,2016,3,Tuesday,Weekday,Day,1,60,None
20161158,2016,3,Tuesday,Weekday,Day,1,90,None
20161114,2016,3,Tuesday,Weekday,Day,1,50,None
20165075,2016,3,Tuesday,Weekday,Night,1,110,None
20161355,2016,3,Tuesday,Weekday,Night,1,80,None
20161121,2016,3,Wednesday,Weekday,Night,1,50,None
20161012,2016,3,Wednesday,Weekday,Day,1,80,None
20167006,2016,3,Wednesday,Weekday,Day,1,130,None
20161266,2016,3,Wednesday,Weekday,Day,1,100,None
20168002,2016,3,Wednesday,Weekday,Day,1,80,None
20161316,2016,3,Wednesday,Weekday,Night,1,60,None
20165148,2016,3,Wednesday,Weekday,Night,1,110,None
20161281,2016,2,Friday,Weekday,Day,1,110,None
20161045,2016,2,Friday,Weekday,Day,1,100,None
20161200,2016,2,Friday,Weekday,Day,1,50,None
20161270,2016,2,Friday,Weekend,Night,1,100,None
20165169,2016,2,Friday,Weekend,Night,2,110,None
20161297,2016,2,Monday,Weekday,Day,1,50,None
20161213,2016,2,Monday,Weekday,Day,1,70,None
20161285,2016,2,Saturday,Weekend,Night,3,50,None
20161255,2016,2,Saturday,Weekend,Night,1,100,None
20161324,2016,2,Saturday,Weekend,Night,1,80,None
20164038,2016,2,Saturday,Weekend,Day,1,50,None
20161094,2016,2,Saturday,Weekend,Day,1,80,None
20161305,2016,2,Saturday,Weekend,Day,1,50,None
20161351,2016,2,Saturday,Weekend,Day,1,100,None
20165026,2016,2,Saturday,Weekend,Day,1,110,None
20161252,2016,2,Saturday,Weekend,Day,1,80,None
20161141,2016,2,Saturday,Weekend,Day,1,80,None
20161236,2016,2,Saturday,Weekend,Night,1,100,None
20165147,2016,2,Saturday,Weekend,Night,1,60,None
20161264,2016,2,Sunday,Weekend,Day,1,60,None
20161164,2016,2,Sunday,Weekend,Day,1,50,None
20165098,2016,2,Sunday,Weekend,Day,1,60,None
20161070,2016,2,Sunday,Weekend,Day,1,60,None
20161043,2016,2,Sunday,Weekend,Day,1,100,None
20161257,2016,2,Sunday,Weekend,Day,1,60,None
20161117,2016,2,Sunday,Weekend,Night,1,100,None
20167010,2016,2,Thursday,Weekday,Night,1,40,None
20164018,2016,2,Thursday,Weekday,Day,1,60,None
20161023,2016,2,Thursday,Weekday,Day,1,50,None
20161084,2016,2,Thursday,Weekday,Day,1,80,None
20167027,2016,2,Thursday,Weekday,Day,1,110,None
20161025,2016,2,Thursday,Weekday,Night,1,70,None
20165070,2016,2,Tuesday,Weekday,Day,1,110,None
20165004,2016,2,Tuesday,Weekday,Night,1,110,None
20164028,2016,2,Tuesday,Weekday,Night,1,60,None
20161085,2016,2,Wednesday,Weekday,Night,2,60,None
20165016,2016,2,Wednesday,Weekday,Day,1,110,None
20161249,2016,2,Wednesday,Weekday,Day,1,60,None
20161136,2016,2,Wednesday,Weekday,Day,1,100,None
20161013,2016,2,Wednesday,Weekday,Day,1,100,None
20161077,2016,2,Wednesday,Weekday,Day,1,50,None
20164029,2016,2,Wednesday,Weekday,Day,1,50,None
20167034,2016,2,Wednesday,Weekday,Night,1,100,None
20165057,2016,2,Wednesday,Weekday,Night,1,110,None
20164044,2016,1,Friday,Weekday,Night,1,110,Christmas
20166013,2016,1,Friday,Weekday,Night,1,50,None
20165030,2016,1,Friday,Weekday,Night,1,110,None
20161177,2016,1,Friday,Weekday,Day,1,100,None
20165079,2016,1,Friday,Weekday,Day,1,110,None
20166032,2016,1,Friday,Weekday,Day,1,110,None
20161159,2016,1,Friday,Weekday,Day,1,100,None
20165154,2016,1,Friday,Weekday,Day,1,110,None
20161111,2016,1,Friday,Weekend,Night,1,60,None
20161050,2016,1,Friday,Weekend,Night,1,60,None
20165127,2016,1,Friday,Weekend,Night,1,80,None
20164043,2016,1,Monday,Weekday,Day,1,110,None
20161222,2016,1,Monday,Weekday,Day,1,50,None
20161018,2016,1,Monday,Weekday,Day,1,110,None
20166027,2016,1,Monday,Weekday,Day,1,50,None
20161267,2016,1,Monday,Weekday,Day,1,70,None
20165114,2016,1,Monday,Weekday,Day,1,110,None
20165082,2016,1,Monday,Weekday,Day,2,110,None
20167017,2016,1,Monday,Weekday,Day,1,130,None
20161037,2016,1,Monday,Weekday,Night,1,40,None
20161160,2016,1,Monday,Weekday,Night,1,100,None
20161163,2016,1,Monday,Weekday,Night,1,60,None
20161106,2016,1,Saturday,Weekend,Night,1,100,Christmas
20161212,2016,1,Saturday,Weekend,Night,1,50,None
20165060,2016,1,Saturday,Weekend,Night,1,100,None
20161233,2016,1,Saturday,Weekend,Night,1,80,None
20164073,2016,1,Saturday,Weekend,Day,3,80,None
20161074,2016,1,Saturday,Weekend,Day,1,60,None
20161190,2016,1,Saturday,Weekend,Day,1,50,None
20165076,2016,1,Saturday,Weekend,Day,1,110,None
20165159,2016,1,Saturday,Weekend,Day,1,110,Christmas
20161058,2016,1,Saturday,Weekend,Day,1,100,None
20166020,2016,1,Saturday,Weekend,Night,2,80,Christmas
20164010,2016,1,Sunday,Weekend,Night,1,100,None
20165092,2016,1,Sunday,Weekend,Day,1,90,None
20166028,2016,1,Sunday,Weekend,Day,1,100,Christmas
20165014,2016,1,Sunday,Weekend,Night,1,80,None
20161312,2016,1,Thursday,Weekday,Day,1,60,None
20161046,2016,1,Thursday,Weekday,Day,1,80,None
20166011,2016,1,Thursday,Weekday,Day,1,100,None
20165118,2016,1,Thursday,Weekday,Day,1,110,None
20165065,2016,1,Thursday,Weekday,Night,1,110,None
