user_id,crash_id,age,gender,role,age_group,deceased
9194,20165004,48,Male,Motorcycle rider,40_to_64,True
9195,20164028,27,Male,Pedestrian,26_to_39,True
9196,20161085,20,Male,Driver,17_to_25,True
9197,20161085,20,Male,Passenger,17_to_25,True
9198,20165016,31,Female,Driver,26_to_39,True
9199,20161249,46,Male,Pedestrian,40_to_64,True
9200,20161136,60,Male,Motorcycle rider,40_to_64,True
9201,20161013,73,Male,Driver,65_to_74,True
9202,20161077,41,Male,Pedestrian,40_to_64,True
9203,20164029,44,Male,Motorcycle rider,40_to_64,True
9204,20167034,35,Female,Pedestrian,26_to_39,True
9205,20165057,38,Male,Driver,26_to_39,True
9206,20164044,40,Male,Driver,40_to_64,True
9207,20166013,24,Female,Driver,17_to_25,True
9208,20165030,61,Male,Driver,40_to_64,True
9209,20161177,44,Male,Motorcycle rider,40_to_64,True
9210,20165079,40,Male,Driver,40_to_64,True
9211,20166032,30,Male,Driver,26_to_39,True
9212,20161159,61,Female,Motorcycle rider,40_to_64,True
9213,20165154,19,Male,Driver,17_to_25,True
9214,20161111,21,Male,Pedestrian,17_to_25,True
9215,20161050,21,Female,Pedestrian,17_to_25,True
9216,20165127,28,Male,Driver,26_to_39,True
9217,20164043,26,Female,Passenger,26_to_39,True
9218,20161222,92,Female,Pedestrian,75_or_older,True
9219,20161018,15,Female,Passenger,0_to_16,True
9220,20166027,84,Male,Driver,75_or_older,True
9221,20161267,82,Female,Pedestrian,75_or_older,True
9222,20165114,67,Male,Motorcycle rider,65_to_74,True
9223,20165082,74,Female,Passenger,65_to_74,True
9224,20165082,75,Male,Driver,75_or_older,True
9225,20167017,26,Male,Driver,26_to_39,True
9226,20161037,63,Female,Pedestrian,40_to_64,True
9227,20161160,59,Male,Driver,40_to_64,True
9228,20161163,17,Female,Driver,17_to_25,True
9229,20161106,18,Male,Passenger,17_to_25,True
9230,20161212,37,Male,Driver,26_to_39,True
9231,20165060,22,Female,Driver,17_to_25,True
9232,20161233,36,Male,Driver,26_to_39,True
9233,20164073,90,Female,Passenger,75_or_older,True
9234,20164073,33,Male,Driver,26_to_39,True
9235,20164073,61,Female,Driver,40_to_64,True
9236,20161074,43,Female,Motorcycle pillion passenger,40_to_64,True
9237,20161190,14,Male,Pedestrian,0_to_16,True
9238,20165076,50,Male,Driver,40_to_64,True
9239,20165159,53,Male,Driver,40_to_64,True
9240,20161058,46,Male,Driver,40_to_64,True
9241,20166020,17,Male,Motorcycle rider,17_to_25,True
9242,20166020,31,Male,Motorcycle pillion passenger,26_to_39,True
9243,20164010,27,Male,Driver,26_to_39,True
9244,20165092,57,Male,Motorcycle rider,40_to_64,True
9245,20166028,51,Male,Motorcycle rider,40_to_64,True
9246,20165014,30,Male,Motorcycle rider,26_to_39,True
9247,20161312,90,Female,Pedestrian,75_or_older,True
9248,20161046,89,Male,Driver,75_or_older,True
9249,20166011,74,Male,Driver,65_to_74,True
9250,20165118,23,Male,Driver,17_to_25,True
9251,20165065,55,Male,Pedestrian,40_to_64,True
9252,20161208,37,Male,Driver,26_to_39,True
9253,20167036,24,Male,Passenger,17_to_25,True
9254,20161125,46,Male,Pedestrian,40_to_64,True
9255,20161283,20,Male,Passenger,17_to_25,True
9256,20161229,88,Male,Passenger,75_or_older,True
9257,20161229,57,Male,Driver,40_to_64,True
9258,20164070,49,Male,Driver,40_to_64,True
9259,20161072,40,Male,Driver,40_to_64,True
9260,20165096,37,Female,Driver,26_to_39,True
9261,20165096,21,Male,Driver,17_to_25,True
9262,20161132,49,Male,Motorcycle rider,40_to_64,True
9263,20167032,18,Male,Motorcycle rider,17_to_25,True
9264,20157024,56,Male,Driver,40_to_64,True
9265,20155018,43,Male,Passenger,40_to_64,True
9266,20157016,26,Female,Pedestrian,26_to_39,True
9267,20158007,74,Female,Driver,65_to_74,True
9268,20151041,4,Female,Passenger,0_to_16,True
9269,20154091,60,Male,Driver,40_to_64,True
9270,20151162,45,Male,Driver,40_to_64,True
9271,20155139,26,Male,Driver,26_to_39,True
9272,201550039,9,Female,Passenger,0_to_16,True
9273,20151205,60,Male,Driver,40_to_64,True
9274,20154085,61,Male,Driver,40_to_64,True
9275,20152148,18,Male,Driver,17_to_25,True
9276,20158009,49,Male,Driver,40_to_64,True
9277,20151103,36,Male,Driver,26_to_39,True
9278,20152011,27,Male,Driver,26_to_39,True
9279,20151120,77,Female,Driver,75_or_older,True
9280,20151292,20,Male,Passenger,17_to_25,True
9281,20157019,27,Male,Driver,26_to_39,True
9282,20157019,42,Male,Passenger,40_to_64,True
9283,20157019,23,Female,Passenger,17_to_25,True
9284,20151051,56,Male,Motorcycle rider,40_to_64,True
9285,20151316,26,Female,Driver,26_to_39,True
9286,20152225,64,Male,Passenger,40_to_64,True
9287,20151094,78,Female,Pedestrian,75_or_older,True
9288,20155021,0,Female,Passenger,0_to_16,True
9289,20152185,80,Female,Driver,75_or_older,True
9290,20152185,11,Female,Passenger,0_to_16,True
9291,20151192,32,Male,Pedestrian,26_to_39,True
9292,20155081,38,Male,Pedestrian,26_to_39,True
9293,20152191,20,Male,Driver,17_to_25,True
9294,20155009,60,Male,Pedal cyclist,40_to_64,True
9295,20151141,19,Male,Passenger,17_to_25,True
9296,20151141,19,Male,Driver,17_to_25,True
9297,20155035,44,Male,Motorcycle rider,40_to_64,True
9298,20151282,84,Male,Motorcycle rider,75_or_older,True
9299,20151154,59,Female,Motorcycle rider,40_to_64,True
9300,20152220,61,Female,Driver,40_to_64,True
9301,20152220,48,Female,Passenger,40_to_64,True
9302,20152090,58,Female,Driver,40_to_64,True
9303,20152104,90,Female,Passenger,75_or_older,True
9304,20155103,71,Female,Passenger,65_to_74,True
9305,20151008,33,Male,Driver,26_to_39,True
9306,20152088,20,Female,Passenger,17_to_25,True
9307,20158013,82,Female,Passenger,75_or_older,True
9308,20158013,84,Male,Driver,75_or_older,True
9309,20151021,51,Male,Motorcycle rider,40_to_64,True
9310,20152139,21,Male,Pedal cyclist,17_to_25,True
9311,20154012,66,Male,Pedestrian,65_to_74,True
9312,20151216,21,Male,Driver,17_to_25,True
9313,20152023,19,Male,Passenger,17_to_25,True
9314,20151002,43,Male,Pedestrian,40_to_64,True
9315,20157011,37,Male,Pedestrian,26_to_39,True
9316,20152096,21,Male,Driver,17_to_25,True
9317,20152163,70,Male,Driver,65_to_74,True
9318,20155116,16,Male,Motorcycle rider,0_to_16,True
9319,20151028,69,Female,Driver,65_to_74,True
9320,20151017,29,Female,Driver,26_to_39,True
9321,20151054,28,Male,Motorcycle rider,26_to_39,True
9322,20152105,16,Male,Passenger,0_to_16,True
9323,20152105,18,Male,Driver,17_to_25,True
9324,20155034,43,Male,Motorcycle rider,40_to_64,True
9325,20151033,52,Male,Pedestrian,40_to_64,True
9326,20155102,31,Male,Motorcycle rider,26_to_39,True
9327,20151104,25,Male,Pedal cyclist,17_to_25,True
9328,20157017,57,Female,Passenger,40_to_64,True
9329,20154013,50,Male,Driver,40_to_64,True
9330,20154073,72,Female,Driver,65_to_74,True
9331,20151254,45,Male,Driver,40_to_64,True
9332,20156008,18,Female,Driver,17_to_25,True
9333,20155080,37,Male,Driver,26_to_39,True
9334,20151039,86,Male,Pedestrian,75_or_older,True
9335,20155011,49,Male,Motorcycle rider,40_to_64,True
9336,20151199,54,Female,Driver,40_to_64,True
9337,20152146,31,Male,Motorcycle rider,26_to_39,True
9338,20152022,32,Male,Motorcycle rider,26_to_39,True
9339,20156025,34,Male,Driver,26_to_39,True
9340,20151145,56,Male,Motorcycle rider,40_to_64,True
9341,20151241,31,Male,Driver,26_to_39,True
9342,20155044,24,Male,Passenger,17_to_25,True
9343,20155044,25,Female,Passenger,17_to_25,True
9344,20155044,19,Male,Passenger,17_to_25,True
9345,20154019,43,Male,Driver,40_to_64,True
9346,20151224,68,Male,Motorcycle rider,65_to_74,True
9347,20154054,58,Male,Driver,40_to_64,True
9348,20151097,76,Male,Driver,75_or_older,True
9349,20152061,22,Female,Driver,17_to_25,True
9350,20151013,31,Female,Driver,26_to_39,True
9351,20151275,50,Female,Passenger,40_to_64,True
9352,20151275,17,Female,Driver,17_to_25,True
9353,20152168,28,Male,Driver,26_to_39,True
9354,20155058,30,Female,Driver,26_to_39,True
9355,20151004,78,Male,Pedestrian,75_or_older,True
9356,20154020,26,Female,Pedestrian,26_to_39,True
9357,20151206,85,Male,Pedestrian,75_or_older,True
9358,20154096,67,Male,Driver,65_to_74,True
9359,20155004,29,Female,Passenger,26_to_39,True
9360,20155004,25,Male,Driver,17_to_25,True
9361,20152172,15,Male,Passenger,0_to_16,True
9362,20152080,52,Male,Pedal cyclist,40_to_64,True
9363,20152044,47,Female,Driver,40_to_64,True
9364,20152095,29,Male,Driver,26_to_39,True
9365,20155121,28,Female,Passenger,26_to_39,True
9366,20155063,62,Female,Pedestrian,40_to_64,True
9367,20155024,63,Female,Pedestrian,40_to_64,True
9368,20151197,59,Female,Driver,40_to_64,True
9369,20154040,83,Female,Pedestrian,75_or_older,True
9370,20151010,68,Male,Driver,65_to_74,True
9371,20151010,82,Female,Passenger,75_or_older,True
9372,20151044,73,Female,Pedestrian,65_to_74,True
9373,20151304,69,Female,Driver,65_to_74,True
9374,20152136,18,Male,Driver,17_to_25,True
9375,20152230,18,Male,Passenger,17_to_25,True
9376,20151185,47,Male,Driver,40_to_64,True
9377,20151185,60,Male,Driver,40_to_64,True
9378,20151066,50,Male,Driver,40_to_64,True
9379,20155112,23,Female,Driver,17_to_25,True
9380,20155006,28,Male,Passenger,26_to_39,True
9381,20154084,49,Male,Motorcycle rider,40_to_64,True
9382,20152194,50,Male,Pedal cyclist,40_to_64,True
9383,20158008,65,Male,Motorcycle rider,65_to_74,True
9384,20152210,82,Male,Pedestrian,75_or_older,True
9385,20152101,32,Female,Passenger,26_to_39,True
9386,20152091,38,Male,Driver,26_to_39,True
9387,20151226,56,Male,Pedestrian,40_to_64,True
9388,20151272,69,Male,Driver,65_to_74,True
9389,20152112,32,Male,Driver,26_to_39,True
9390,20154081,62,Male,Pedal cyclist,40_to_64,True
9391,20154007,19,Male,Driver,17_to_25,True
9392,20152202,19,Female,Driver,17_to_25,True
9393,20155071,31,Male,Driver,26_to_39,True
9394,20151136,28,Male,Motorcycle rider,26_to_39,True
9395,20155140,47,Male,Passenger,40_to_64,True
9396,20151252,19,Male,Driver,17_to_25,True
9397,20151123,59,Male,Driver,40_to_64,True
9398,20157005,67,Male,Driver,65_to_74,True
9399,20151179,67,Female,Motorcycle rider,65_to_74,True
9400,20151011,72,Male,Driver,65_to_74,True
9401,20156021,86,Male,Driver,75_or_older,True
9402,20152052,25,Female,Driver,17_to_25,True
9403,20151311,28,Male,Pedestrian,26_to_39,True
9404,20151220,83,Female,Passenger,75_or_older,True
9405,20151223,13,Male,Motorcycle rider,0_to_16,True
9406,20151191,20,Male,Driver,17_to_25,True
9407,20151258,73,Male,Motorcycle rider,65_to_74,True
9408,20152012,61,Male,Motorcycle rider,40_to_64,True
9409,20151172,21,Male,Driver,17_to_25,True
9410,20151200,27,Male,Motorcycle rider,26_to_39,True
9411,20152170,28,Male,Motorcycle rider,26_to_39,True
9412,20151261,57,Male,Motorcycle rider,40_to_64,True
9413,20155026,60,Male,Driver,40_to_64,True
9414,20151048,20,Male,Driver,17_to_25,True
9415,20151142,26,Male,Driver,26_to_39,True
9416,20151122,49,Female,Driver,40_to_64,True
9417,20154006,27,Female,Driver,26_to_39,True
9418,20152203,28,Male,Driver,26_to_39,True
9419,20151042,25,Male,Motorcycle rider,17_to_25,True
9420,20151055,49,Male,Motorcycle rider,40_to_64,True
9421,20152067,92,Female,Driver,75_or_older,True
9422,20154082,45,Female,Driver,40_to_64,True
9423,20154049,82,Female,Driver,75_or_older,True
9424,20155029,61,Male,Pedestrian,40_to_64,True
9425,20152142,54,Male,Driver,40_to_64,True
9426,20151080,30,Male,Passenger,26_to_39,True
9427,20151080,26,Female,Driver,26_to_39,True
9428,20154066,48,Male,Driver,40_to_64,True
9429,20151117,73,Female,Passenger,65_to_74,True
9430,20151117,77,Male,Driver,75_or_older,True
9431,20151001,68,Female,Pedestrian,65_to_74,True
9432,20152053,80,Male,Driver,75_or_older,True
9433,20152043,61,Male,Driver,40_to_64,True
9434,20156024,26,Female,Passenger,26_to_39,True
9435,20152115,52,Male,Motorcycle rider,40_to_64,True
9436,20155076,91,Female,Passenger,75_or_older,True
9437,20156026,40,Male,Driver,40_to_64,True
9438,20155130,32,Male,Driver,26_to_39,True
9439,20152214,79,Male,Passenger,75_or_older,True
9440,20154071,68,Male,Pedestrian,65_to_74,True
9441,20154032,62,Female,Pedestrian,40_to_64,True
9442,20152083,25,Male,Driver,17_to_25,True
9443,20155097,44,Female,Driver,40_to_64,True
9444,20157003,24,Male,Passenger,17_to_25,True
9445,20152120,31,Male,Driver,26_to_39,True
9446,20154083,22,Male,Motorcycle rider,17_to_25,True
9447,20154056,59,Male,Pedal cyclist,40_to_64,True
9448,20151268,41,Male,Pedal cyclist,40_to_64,True
9449,20154053,18,Male,Motorcycle rider,17_to_25,True
9450,20152008,39,Male,Driver,26_to_39,True
9451,20151195,60,Male,Pedestrian,40_to_64,True
9452,20151159,67,Male,Driver,65_to_74,True
9453,20151159,72,Female,Passenger,65_to_74,True
9454,20151159,46,Female,Motorcycle rider,40_to_64,True
9455,20151257,63,Male,Driver,40_to_64,True
9456,20157023,32,Male,Passenger,26_to_39,True
9457,20157023,32,Male,Passenger,26_to_39,True
9458,20151126,46,Male,Driver,40_to_64,True
9459,20151022,52,Male,Motorcycle rider,40_to_64,True
9460,20152049,80,Female,Pedestrian,75_or_older,True
9461,20152204,31,Male,Motorcycle rider,26_to_39,True
9462,20151064,51,Male,Motorcycle rider,40_to_64,True
9463,20151228,36,Male,Pedestrian,26_to_39,True
9464,20154065,21,Male,Driver,17_to_25,True
9465,20154060,35,Male,Driver,26_to_39,True
9466,20151133,50,Male,Motorcycle rider,40_to_64,True
9467,20154027,29,Male,Driver,26_to_39,True
9468,20152114,47,Male,Motorcycle rider,40_to_64,True
9469,20156003,18,Male,Motorcycle rider,17_to_25,True
9470,20154075,36,Female,Passenger,26_to_39,True
9471,20154042,53,Male,Motorcycle rider,40_to_64,True
9472,20154069,88,Female,Passenger,75_or_older,True
9473,20151302,39,Male,Driver,26_to_39,True
9474,20151061,45,Male,Driver,40_to_64,True
9475,20151293,57,Female,Passenger,40_to_64,True
9476,20151047,40,Female,Pedestrian,40_to_64,True
9477,20152215,45,Male,Passenger,40_to_64,True
9478,20155015,54,Female,Driver,40_to_64,True
9479,20152020,50,Male,Motorcycle rider,40_to_64,True
9480,20151079,66,Male,Driver,65_to_74,True
9481,20152179,60,Male,Pedal cyclist,40_to_64,True
9482,20152123,63,Female,Passenger,40_to_64,True
9483,20152064,35,Female,Driver,26_to_39,True
9484,20152082,84,Male,Driver,75_or_older,True
9485,20152050,52,Male,Driver,40_to_64,True
9486,20155137,34,Male,Motorcycle rider,26_to_39,True
9487,20151291,54,Male,Pedal cyclist,40_to_64,True
9488,20154088,71,Male,Pedestrian,65_to_74,True
9489,20152098,36,Male,Pedestrian,26_to_39,True
9490,20151108,24,Male,Driver,17_to_25,True
9491,20151089,54,Male,Driver,40_to_64,True
9492,20157032,35,Female,Passenger,26_to_39,True
9493,20151107,65,Male,Motorcycle rider,65_to_74,True
9494,20152027,45,Female,Passenger,40_to_64,True
9495,20154041,17,Male,Driver,17_to_25,True
9496,20154093,82,Male,Driver,75_or_older,True
9497,20156032,71,Female,Driver,65_to_74,True
9498,20152045,16,Female,Passenger,0_to_16,True
9499,20152063,53,Female,Motorcycle rider,40_to_64,True
9500,20152138,26,Female,Driver,26_to_39,True
9501,20151147,24,Female,Driver,17_to_25,True
9502,20151321,36,Female,Driver,26_to_39,True
9503,20152069,72,Male,Driver,65_to_74,True
9504,20154031,42,Female,Pedal cyclist,40_to_64,True
9505,20155042,51,Male,Motorcycle rider,40_to_64,True
9506,20152165,16,Female,Pedestrian,0_to_16,True
9507,20151315,25,Female,Driver,17_to_25,True
9508,20151295,26,Male,Passenger,26_to_39,True
9509,20152206,71,Male,Driver,65_to_74,True
9510,20151030,52,Male,Driver,40_to_64,True
9511,20152201,36,Male,Driver,26_to_39,True
9512,20155122,67,Male,Motorcycle rider,65_to_74,True
9513,20154080,84,Female,Driver,75_or_older,True
9514,20158004,24,Male,Driver,17_to_25,True
9515,20157028,18,Male,Passenger,17_to_25,True
9516,20152149,45,Male,Passenger,40_to_64,True
9517,20151213,42,Female,Passenger,40_to_64,True
9518,20154089,68,Female,Driver,65_to_74,True
9519,20151016,88,Female,Passenger,75_or_older,True
9520,20151156,72,Female,Pedestrian,65_to_74,True
9521,20156011,47,Male,Driver,40_to_64,True
9522,20151046,72,Female,Passenger,65_to_74,True
9523,20151151,71,Male,Driver,65_to_74,True
9524,20155072,19,Male,Passenger,17_to_25,True
9525,20155072,42,Male,Driver,40_to_64,True
9526,20151155,24,Male,Motorcycle rider,17_to_25,True
9527,20151116,30,Male,Driver,26_to_39,True
9528,20157021,26,Male,Driver,26_to_39,True
9529,20152007,39,Male,Driver,26_to_39,True
9530,20152006,18,Male,Driver,17_to_25,True
9531,20151086,50,Male,Motorcycle rider,40_to_64,True
9532,20151299,45,Female,Driver,40_to_64,True
9533,20151140,70,Female,Passenger,65_to_74,True
9534,20151140,70,Male,Driver,65_to_74,True
9535,20155099,28,Male,Driver,26_to_39,True
9536,20156016,21,Male,Motorcycle rider,17_to_25,True
9537,20151229,86,Female,Passenger,75_or_older,True
9538,20158005,43,Male,Motorcycle rider,40_to_64,True
9539,20154014,58,Male,Driver,40_to_64,True
9540,20155120,45,Male,Pedestrian,40_to_64,True
9541,20151222,18,Male,Passenger,17_to_25,True
9542,20151176,79,Male,Driver,75_or_older,True
9543,20152160,32,Male,Motorcycle rider,26_to_39,True
9544,20151286,85,Female,Pedestrian,75_or_older,True
9545,20154034,81,Female,Pedestrian,75_or_older,True
9546,20152130,40,Female,Motorcycle rider,40_to_64,True
9547,20156001,24,Male,Motorcycle rider,17_to_25,True
9548,20152046,87,Female,Driver,75_or_older,True
9549,20151250,33,Male,Driver,26_to_39,True
9550,20151087,73,Female,Pedestrian,65_to_74,True
9551,20155037,54,Male,Driver,40_to_64,True
9552,20155096,15,Male,Pedestrian,0_to_16,True
9553,20152161,43,Male,Driver,40_to_64,True
9554,20155106,18,Male,Passenger,17_to_25,True
9555,20152010,48,Male,Driver,40_to_64,True
9556,20155135,14,Female,Passenger,0_to_16,True
9557,20155135,47,Male,Driver,40_to_64,True
9558,20157026,43,Male,Driver,40_to_64,True
9559,20154074,20,Male,Passenger,17_to_25,True
9560,20151307,77,Male,Pedal cyclist,75_or_older,True
9561,20151050,47,Male,Driver,40_to_64,True
9562,20152184,43,Male,Driver,40_to_64,True
9563,20151178,56,Male,Motorcycle rider,40_to_64,True
9564,20154094,48,Male,Driver,40_to_64,True
9565,20151263,17,Female,Driver,17_to_25,True
9566,20155043,16,Male,Pedestrian,0_to_16,True
9567,20151106,64,Female,Driver,40_to_64,True
9568,20154046,44,Male,Driver,40_to_64,True
9569,20152137,29,Male,Driver,26_to_39,True
9570,20151233,84,Male,Driver,75_or_older,True
9571,20151166,48,Male,Driver,40_to_64,True
9572,20151317,46,Male,Driver,40_to_64,True
9573,20152113,44,Male,Driver,40_to_64,True
9574,20152119,31,Male,Motorcycle rider,26_to_39,True
9575,20156002,23,Female,Driver,17_to_25,True
9576,20152176,54,Male,Driver,40_to_64,True
9577,20152117,27,Male,Passenger,26_to_39,True
9578,20151027,46,Male,Pedestrian,40_to_64,True
9579,20151071,65,Male,Motorcycle rider,65_to_74,True
9580,20151318,94,Female,Pedestrian,75_or_older,True
9581,20151208,47,Male,Motorcycle rider,40_to_64,True
9582,20151308,68,Male,Driver,65_to_74,True
9583,20152181,70,Male,Pedestrian,65_to_74,True
9584,20154043,82,Male,Passenger,75_or_older,True
9585,20151325,82,Female,Pedestrian,75_or_older,True
9586,20152218,16,Female,Passenger,0_to_16,True
9587,20151323,15,Female,Passenger,0_to_16,True
9588,20155108,27,Male,Passenger,26_to_39,True
9589,20155108,23,Female,Driver,17_to_25,True
9590,20155108,31,Male,Passenger,26_to_39,True
9591,20155027,24,Male,Driver,17_to_25,True
9592,20155094,18,Male,Driver,17_to_25,True
9593,20151003,71,Male,Pedestrian,65_to_74,True
9594,20155059,20,Male,Driver,17_to_25,True
9595,20156014,62,Male,Driver,40_to_64,True
9596,20151077,44,Male,Motorcycle rider,40_to_64,True
9597,20155119,92,Male,Pedal cyclist,75_or_older,True
9598,20152068,2,Male,Passenger,0_to_16,True
9599,20151274,10,Male,Pedestrian,0_to_16,True
9600,20157034,28,Male,Motorcycle rider,26_to_39,True
9601,20152152,19,Female,Driver,17_to_25,True
9602,20154024,18,Male,Driver,17_to_25,True
9603,20151217,2,Female,Passenger,0_to_16,True
9604,20152002,42,Male,Pedestrian,40_to_64,True
9605,20157014,25,Male,Driver,17_to_25,True
9606,20155012,17,Male,Passenger,17_to_25,True
9607,20155012,15,Male,Passenger,0_to_16,True
9608,20155012,17,Male,Driver,17_to_25,True
9609,20155012,18,Male,Passenger,17_to_25,True
9610,20152040,66,Male,Pedestrian,65_to_74,True
9611,20151277,59,Male,Motorcycle rider,40_to_64,True
9612,20152028,27,Female,Passenger,26_to_39,True
9613,20157033,20,Male,Motorcycle rider,17_to_25,True
9614,20151227,72,Female,Passenger,65_to_74,True
9615,20151227,72,Male,Driver,65_to_74,True
9616,20151082,11,Female,Passenger,0_to_16,True
9617,20152103,36,Male,Pedestrian,26_to_39,True
9618,20152038,55,Male,Driver,40_to_64,True
9619,20151115,17,Male,Passenger,17_to_25,True
9620,20151115,14,Male,Driver,0_to_16,True
9621,20151125,41,Male,Driver,40_to_64,True
9622,20154076,49,Female,Pedestrian,40_to_64,True
9623,20151243,27,Male,Motorcycle rider,26_to_39,True
9624,20152076,16,Male,Passenger,0_to_16,True
9625,20155020,52,Female,Driver,40_to_64,True
9626,20151212,65,Male,Driver,65_to_74,True
9627,20151234,22,Male,Driver,17_to_25,True
9628,20151290,65,Female,Pedestrian,65_to_74,True
9629,20154026,75,Male,Pedestrian,75_or_older,True
9630,20151175,31,Male,Driver,26_to_39,True
9631,20151152,44,Male,Motorcycle rider,40_to_64,True
9632,20151075,49,Male,Motorcycle rider,40_to_64,True
9633,20151298,37,Male,Motorcycle rider,26_to_39,True
9634,20155051,46,Female,Driver,40_to_64,True
9635,20154059,67,Male,Passenger,65_to_74,True
9636,20154059,53,Female,Driver,40_to_64,True
9637,20151204,27,Male,Motorcycle rider,26_to_39,True
9638,20151063,19,Male,Passenger,17_to_25,True
9639,20151063,21,Male,Passenger,17_to_25,True
9640,20151063,17,Male,Passenger,17_to_25,True
9641,20151182,44,Male,Motorcycle rider,40_to_64,True
9642,20152079,36,Male,Motorcycle rider,26_to_39,True
9643,20154009,47,Female,Driver,40_to_64,True
9644,20151023,22,Male,Driver,17_to_25,True
9645,20151297,83,Female,Pedestrian,75_or_older,True
9646,20152036,68,Male,Pedestrian,65_to_74,True
9647,20152100,70,Female,Driver,65_to_74,True
9648,20157038,23,Male,Motorcycle rider,17_to_25,True
9649,20157025,32,Male,Passenger,26_to_39,True
9650,20155032,14,Male,Pedestrian,0_to_16,True
9651,20151244,7,Female,Passenger,0_to_16,True
9652,20152086,75,Male,Pedestrian,75_or_older,True
9653,20154005,45,Male,Pedestrian,40_to_64,True
9654,20152107,58,Female,Driver,40_to_64,True
9655,20151068,45,Male,Pedestrian,40_to_64,True
9656,20155101,54,Male,Driver,40_to_64,True
9657,20154010,77,Male,Pedestrian,75_or_older,True
9658,20152209,67,Male,Driver,65_to_74,True
9659,20151245,94,Female,Pedestrian,75_or_older,True
9660,20155061,18,Male,Motorcycle rider,17_to_25,True
9661,20151313,55,Male,Driver,40_to_64,True
9662,20151186,24,Male,Motorcycle rider,17_to_25,True
9663,20155041,24,Male,Driver,17_to_25,True
9664,20154047,62,Female,Driver,40_to_64,True
9665,20151269,39,Male,Driver,26_to_39,True
9666,20154095,31,Male,Driver,26_to_39,True
9667,20152222,97,Male,Driver,75_or_older,True
9668,20152229,52,Male,Pedestrian,40_to_64,True
9669,20152226,60,Male,Pedestrian,40_to_64,True
9670,20157027,43,Female,Pedestrian,40_to_64,True
9671,20155028,20,Male,Passenger,17_to_25,True
9672,20155056,29,Male,Driver,26_to_39,True
9673,20152111,53,Male,Passenger,40_to_64,True
9674,20151146,89,Male,Driver,75_or_older,True
9675,20155062,89,Female,Driver,75_or_older,True
9676,20152033,91,Female,Passenger,75_or_older,True
9677,20152033,88,Female,Passenger,75_or_older,True
9678,20152075,88,Female,Driver,75_or_older,True
9679,20157020,63,Male,Motorcycle rider,40_to_64,True
9680,20155074,29,Male,Driver,26_to_39,True
9681,20152175,57,Male,Driver,40_to_64,True
9682,20154090,23,Female,Driver,17_to_25,True
9683,20151190,45,Male,Motorcycle rider,40_to_64,True
9684,20151144,78,Male,Driver,75_or_older,True
9685,20151171,42,Male,Motorcycle rider,40_to_64,True
9686,20152190,30,Male,Driver,26_to_39,True
9687,20152014,46,Male,Passenger,40_to_64,True
9688,20152014,65,Male,Driver,65_to_74,True
9689,20155113,23,Female,Motorcycle pillion passenger,17_to_25,True
9690,20151083,47,Male,Driver,40_to_64,True
9691,20151202,28,Male,Passenger,26_to_39,True
9692,20152164,41,Female,Driver,40_to_64,True
9693,20155001,49,Female,Pedestrian,40_to_64,True
9694,20156022,32,Male,Driver,26_to_39,True
9695,20151187,57,Male,Driver,40_to_64,True
9696,20152093,28,Male,Driver,26_to_39,True
9697,20152156,49,Male,Motorcycle rider,40_to_64,True
9698,20154061,28,Male,Motorcycle rider,26_to_39,True
9699,20154018,23,Male,Motorcycle rider,17_to_25,True
9700,20157031,53,Female,Motorcycle rider,40_to_64,True
9701,20151102,76,Male,Pedestrian,75_or_older,True
9702,20155019,30,Male,Driver,26_to_39,True
9703,20151230,34,Male,Driver,26_to_39,True
9704,20152099,51,Male,Driver,40_to_64,True
9705,20152071,37,Male,Driver,26_to_39,True
9706,20151025,50,Male,Driver,40_to_64,True
9707,20151069,57,Male,Driver,40_to_64,True
9708,20151183,31,Male,Motorcycle rider,26_to_39,True
9709,20151138,46,Male,Driver,40_to_64,True
9710,20152102,74,Female,Pedestrian,65_to_74,True
9711,20151161,25,Female,Driver,17_to_25,True
9712,20157002,35,Male,Pedestrian,26_to_39,True
9713,20151158,30,Male,Motorcycle rider,26_to_39,True
9714,20158010,29,Male,Driver,26_to_39,True
9715,20156023,32,Female,Driver,26_to_39,True
9716,20156023,40,Male,Passenger,40_to_64,True
9717,20152122,18,Male,Passenger,17_to_25,True
9718,20152223,74,Female,Passenger,65_to_74,True
9719,20152223,76,Male,Driver,75_or_older,True
9720,20156020,87,Male,Pedestrian,75_or_older,True
9721,20152087,74,Male,Driver,65_to_74,True
9722,20151236,39,Male,Pedestrian,26_to_39,True
9723,20152074,69,Female,Pedestrian,65_to_74,True
9724,20151037,33,Male,Motorcycle rider,26_to_39,True
9725,20151284,27,Male,Pedestrian,26_to_39,True
9726,20151006,60,Female,Passenger,40_to_64,True
9727,20152013,42,Male,Driver,40_to_64,True
9728,20151135,73,Male,Driver,65_to_74,True
9729,20151112,86,Female,Driver,75_or_older,True
9730,20154030,61,Female,Pedestrian,40_to_64,True
9731,20151221,74,Female,Pedestrian,65_to_74,True
9732,20151038,75,Male,Driver,75_or_older,True
9733,20155040,41,Male,Motorcycle rider,40_to_64,True
9734,20152147,39,Male,Motorcycle rider,26_to_39,True
9735,20151118,36,Male,Driver,26_to_39,True
9736,20151283,8,Male,Passenger,0_to_16,True
9737,20156013,44,Male,Pedal cyclist,40_to_64,True
